councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
Kensington and Chelsea,Queen's Gate,E09000020,E05009401,The Conservative Party Candidate,Other,"Moylan, Daniel M.G. *",Daniel,Moylan,1658,1
Kensington and Chelsea,Queen's Gate,E09000020,E05009401,Liberal Democrat Focus Team,LD,"Brown, Barry",Barry,Brown,488,0
Kensington and Chelsea,Queen's Gate,E09000020,E05009401,Liberal Democrat Focus Team,LD,"Mcguirk, Sheila Ms.",Sheila,Mcguirk,476,0
Kensington and Chelsea,Queen's Gate,E09000020,E05009401,Liberal Democrat Focus Team,LD,"Blamey, John",John,Blamey,431,0
Kensington and Chelsea,Queen's Gate,E09000020,E05009401,The Labour Party Candidate,Lab,"Mcneice, Angus S.",Angus,Mcneice,275,0
Kensington and Chelsea,Queen's Gate,E09000020,E05009401,The Labour Party Candidate,Lab,"Tod, Caroline J.L. Ms.",Caroline,Tod,252,0
Kensington and Chelsea,Queen's Gate,E09000020,E05009401,The Labour Party Candidate,Lab,"Stirling, William K.",William,Stirling,230,0
Kensington and Chelsea,Redcliffe,E09000020,E05009402,The Conservative Party Candidate,Other,"Taylor, Frances Ms. *",Frances,Taylor,1922,1
Kensington and Chelsea,Redcliffe,E09000020,E05009402,The Conservative Party Candidate,Other,"Rossi, Marie-Therese A. Ms.",Marie-Therese,Rossi,1921,1
Kensington and Chelsea,Redcliffe,E09000020,E05009402,The Conservative Party Candidate,Other,"Williams, Charles A. *",Charles,Williams,1775,1
Kensington and Chelsea,Redcliffe,E09000020,E05009402,Liberal Democrat Focus Team,LD,"Porter, Katerina Ms.",Katerina,Porter,541,0
Kensington and Chelsea,Redcliffe,E09000020,E05009402,Liberal Democrat Focus Team,LD,"Drake, John G.",John,Drake,476,0
Kensington and Chelsea,Redcliffe,E09000020,E05009402,Liberal Democrat Focus Team,LD,"Leavey, Patrick G.",Patrick,Leavey,464,0
Kensington and Chelsea,Redcliffe,E09000020,E05009402,The Labour Party Candidate,Lab,"Brown, Thomas W.",Thomas,Brown,362,0
Kensington and Chelsea,Redcliffe,E09000020,E05009402,The Labour Party Candidate,Lab,"Atkinson, John M.",John,Atkinson,349,0
Kensington and Chelsea,Redcliffe,E09000020,E05009402,The Labour Party Candidate,Lab,"Elnaghi, Marwan",Marwan,Elnaghi,290,0
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,The Conservative Party Candidate,Other,"Campbell, Elizabeth J.",Elizabeth,Campbell,2029,1
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,The Conservative Party Candidate,Other,"Donaldson, Ian M. *",Ian,Donaldson,1994,1
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,The Conservative Party Candidate,Other,"Will, Emma W. Ms.",Emma,Will,1879,1
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,Liberal Democrat Focus Team,LD,"Pocock, Penelope Ms.",Penelope,Pocock,491,0
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,Liberal Democrat Focus Team,LD,"Van Loon, Giso",Giso,Van Loon,383,0
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,Green Party,Grn,"Hesketh, Ev",Ev,Hesketh,321,0
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,The Labour Party Candidate,Lab,"Atkinson, Catherine H.",Catherine,Atkinson,297,0
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,The Labour Party Candidate,Lab,"Morris, Norma F. Ms.",Norma,Morris,206,0
Kensington and Chelsea,Royal Hospital,E09000020,E05009403,The Labour Party Candidate,Lab,"Williams, Janet I. Ms.",Janet,Williams,200,0
Kensington and Chelsea,St. Charles,E09000020,todo,The Labour Party Candidate,Lab,"Healy, Pat",Pat,Healy,1407,1
Kensington and Chelsea,St. Charles,E09000020,todo,The Labour Party Candidate,Lab,"Mingay, Bob",Bob,Mingay,1305,1
Kensington and Chelsea,St. Charles,E09000020,todo,The Conservative Party Candidate,Other,"Palmer, Matthew R. *",Matthew,Palmer,1292,1
Kensington and Chelsea,St. Charles,E09000020,todo,The Labour Party Candidate,Lab,"Robson, Christine Ms.",Christine,Robson,1243,0
Kensington and Chelsea,St. Charles,E09000020,todo,The Conservative Party Candidate,Other,"Johnson, Dominic R.A. *",Dominic,Johnson,1163,0
Kensington and Chelsea,St. Charles,E09000020,todo,The Conservative Party Candidate,Other,"Feilding-Mellen, Rock",Rock,Feilding-Mellen,1148,0
Kensington and Chelsea,St. Charles,E09000020,todo,Liberal Democrat Focus Team,LD,"Larkins, Robert M.",Robert,Larkins,671,0
Kensington and Chelsea,St. Charles,E09000020,todo,Liberal Democrat Focus Team,LD,"Tattonbrown, Joe",Joe,Tattonbrown,627,0
Kensington and Chelsea,St. Charles,E09000020,todo,Liberal Democrat Focus Team,LD,"Orrell, Brian J.",Brian,Orrell,544,0
Kensington and Chelsea,Stanley,E09000020,E05009405,The Conservative Party Candidate,Other,"Cockell, Merrick R. *",Merrick,Cockell,1828,1
Kensington and Chelsea,Stanley,E09000020,E05009405,The Conservative Party Candidate,Other,"Warrick, Paul T.P. *",Paul,Warrick,1704,1
Kensington and Chelsea,Stanley,E09000020,E05009405,The Conservative Party Candidate,Other,"Pascall, William B.",William,Pascall,1669,1
Kensington and Chelsea,Stanley,E09000020,E05009405,Liberal Democrat Focus Team,LD,"Denman, Moya F.G. Ms.",Moya,Denman,480,0
Kensington and Chelsea,Stanley,E09000020,E05009405,The Labour Party Candidate,Lab,"Giles Louvros, Annabelle H. Ms.",Annabelle,Giles Louvros,376,0
Kensington and Chelsea,Stanley,E09000020,E05009405,Liberal Democrat Focus Team,LD,"Etoe, Owen",Owen,Etoe,373,0
Kensington and Chelsea,Stanley,E09000020,E05009405,The Labour Party Candidate,Lab,"Corbett, Margaret A. Ms.",Margaret,Corbett,322,0
Kensington and Chelsea,Stanley,E09000020,E05009405,The Labour Party Candidate,Lab,"Koumi, Peter",Peter,Koumi,258,0
Kensington and Chelsea,Stanley,E09000020,E05009405,Liberal Democrat Focus Team,LD,"Herford, George O.",George,Herford,256,0
Kingston upon Thames,Alexandra,E09000021,E05000400,Liberal Democrat Focus Team,LD,"Burgess, John",John,Burgess,2169,1
Kingston upon Thames,Alexandra,E09000021,E05000400,The Conservative Party Candidate,Other,"Burden, Michael G.",Michael,Burden,2046,1
Kingston upon Thames,Alexandra,E09000021,E05000400,The Conservative Party Candidate,Other,"Hudson, Richard J. *",Richard,Hudson,2022,1
Kingston upon Thames,Alexandra,E09000021,E05000400,The Conservative Party Candidate,Other,"George, Ian D. *",Ian,George,2003,0
Kingston upon Thames,Alexandra,E09000021,E05000400,Liberal Democrat Focus Team,LD,"Hazzard, Terence A.",Terence,Hazzard,1909,0
Kingston upon Thames,Alexandra,E09000021,E05000400,Liberal Democrat Focus Team,LD,"Patel, Kalpen",Kalpen,Patel,1683,0
Kingston upon Thames,Alexandra,E09000021,E05000400,The Labour Party Candidate,Lab,"Freedman, Marian M. Ms.",Marian,Freedman,576,0
Kingston upon Thames,Alexandra,E09000021,E05000400,The Labour Party Candidate,Lab,"Green, Lawrence R.",Lawrence,Green,522,0
Kingston upon Thames,Alexandra,E09000021,E05000400,The Labour Party Candidate,Lab,"Ring, Anna G. Ms.",Anna,Ring,439,0
Kingston upon Thames,Alexandra,E09000021,E05000400,Green Party,Grn,"Smith, Phil",Phil,Smith,334,0
Kingston upon Thames,Alexandra,E09000021,E05000400,Christian Peoples Alliance,Other,"Jacobs, Samantha K. Ms.",Samantha,Jacobs,107,0
Kingston upon Thames,Alexandra,E09000021,E05000400,Christian Peoples Alliance,Other,"Zhang, Barbara E. Ms.",Barbara,Zhang,74,0
Kingston upon Thames,Berrylands,E09000021,E05000401,Liberal Democrat Focus Team,LD,"Moseley, Frances M. Ms. *",Frances,Moseley,2333,1
Kingston upon Thames,Berrylands,E09000021,E05000401,Liberal Democrat Focus Team,LD,"Steed, Bob *",Bob,Steed,2080,1
Kingston upon Thames,Berrylands,E09000021,E05000401,The Conservative Party Candidate,Other,"George, Karen Ms.",Karen,George,1939,1
Kingston upon Thames,Berrylands,E09000021,E05000401,Liberal Democrat Focus Team,LD,"Yoganathan, Rohan A. *",Rohan,Yoganathan,1933,0
Kingston upon Thames,Berrylands,E09000021,E05000401,The Conservative Party Candidate,Other,"Hutchinson, David",David,Hutchinson,1894,0
Kingston upon Thames,Berrylands,E09000021,E05000401,The Conservative Party Candidate,Other,"Topp, Peter G.",Peter,Topp,1884,0
Kingston upon Thames,Berrylands,E09000021,E05000401,The Labour Party Candidate,Lab,"Lee, John A.",John,Lee,508,0
Kingston upon Thames,Berrylands,E09000021,E05000401,Green Party,Grn,"Lake, Martin",Martin,Lake,507,0
Kingston upon Thames,Berrylands,E09000021,E05000401,The Labour Party Candidate,Lab,"Ward, Charlotte H. Ms.",Charlotte,Ward,477,0
Kingston upon Thames,Berrylands,E09000021,E05000401,The Labour Party Candidate,Lab,"Reisner, Alasdair",Alasdair,Reisner,396,0
Kingston upon Thames,Berrylands,E09000021,E05000401,Christian Peoples Alliance,Other,"Lofts, Anna Ms.",Anna,Lofts,92,0
Kingston upon Thames,Berrylands,E09000021,E05000401,Christian Peoples Alliance,Other,"Jacobs, Paul A.",Paul,Jacobs,89,0
Kingston upon Thames,Berrylands,E09000021,E05000401,Christian Peoples Alliance,Other,"Rudd, Jonathan M.",Jonathan,Rudd,84,0
Kingston upon Thames,Beverley,E09000021,E05000402,Liberal Democrat Focus Team,LD,"Osbourne, Derek R. *",Derek,Osbourne,2138,1
Kingston upon Thames,Beverley,E09000021,E05000402,Liberal Democrat Focus Team,LD,"Heap, Trevor J.T.",Trevor,Heap,2081,1
Kingston upon Thames,Beverley,E09000021,E05000402,Liberal Democrat Focus Team,LD,"James, Simon A. *",Simon,James,2044,1
Kingston upon Thames,Beverley,E09000021,E05000402,The Conservative Party Candidate,Other,"Bowis, Caroline Ms.",Caroline,Bowis,1738,0
Kingston upon Thames,Beverley,E09000021,E05000402,The Conservative Party Candidate,Other,"Spraggs, Darren",Darren,Spraggs,1591,0
Kingston upon Thames,Beverley,E09000021,E05000402,The Conservative Party Candidate,Other,"Head, Mike",Mike,Head,1530,0
Kingston upon Thames,Beverley,E09000021,E05000402,The Labour Party Candidate,Lab,"Braithwaite, Duncan E.",Duncan,Braithwaite,657,0
Kingston upon Thames,Beverley,E09000021,E05000402,Green Party,Grn,"Walker, Chris",Chris,Walker,581,0
Kingston upon Thames,Beverley,E09000021,E05000402,The Labour Party Candidate,Lab,"Price, Roger J.",Roger,Price,566,0
Kingston upon Thames,Beverley,E09000021,E05000402,The Labour Party Candidate,Lab,"Sellayah, Dyan Ms.",Dyan,Sellayah,474,0
Kingston upon Thames,Beverley,E09000021,E05000402,Christian Peoples Alliance,Other,"Hancock, Valerie A. Ms.",Valerie,Hancock,158,0
Kingston upon Thames,Beverley,E09000021,E05000402,Christian Peoples Alliance,Other,"Campanale, David B.",David,Campanale,139,0
Kingston upon Thames,Beverley,E09000021,E05000402,Christian Peoples Alliance,Other,"Riley, Mark",Mark,Riley,139,0
Kingston upon Thames,Canbury,E09000021,E05000403,Liberal Democrat,LD,"Dennen, Timothy S.",Timothy,Dennen,2469,1
Kingston upon Thames,Canbury,E09000021,E05000403,The Conservative Party Candidate,Other,"Craig, Andrea Ms.",Andrea,Craig,2333,1
Kingston upon Thames,Canbury,E09000021,E05000403,The Conservative Party Candidate,Other,"Austin, Geoffrey R. *",Geoffrey,Austin,2283,1
Kingston upon Thames,Canbury,E09000021,E05000403,The Conservative Party Candidate,Other,"Pritchard, Hamish",Hamish,Pritchard,2131,0
Kingston upon Thames,Canbury,E09000021,E05000403,Liberal Democrat,LD,"Alfakier, Maha Ms.",Maha,Alfakier,1927,0
Kingston upon Thames,Canbury,E09000021,E05000403,Liberal Democrat,LD,"Ricketts, Bart L.",Bart,Ricketts,1801,0
Kingston upon Thames,Canbury,E09000021,E05000403,Green Party,Grn,"Hunt, Johanna Ms.",Johanna,Hunt,899,0
Kingston upon Thames,Canbury,E09000021,E05000403,The Labour Party Candidate,Lab,"Hill, Katie D. Ms.",Katie,Hill,711,0
Kingston upon Thames,Canbury,E09000021,E05000403,The Labour Party Candidate,Lab,"Startup, Colin H.",Colin,Startup,678,0
Kingston upon Thames,Canbury,E09000021,E05000403,The Labour Party Candidate,Lab,"Priest, Chris",Chris,Priest,630,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,Liberal Democrat Focus Team,LD,"Dean, Alan G.",Alan,Dean,1990,1
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,Liberal Democrat Focus Team,LD,"Thompson, Margaret A. Ms.",Margaret,Thompson,1921,1
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,The Conservative Party Candidate,Other,"Day, Andrew",Andrew,Day,1754,1
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,Liberal Democrat Focus Team,LD,"Knight, Ivor K.",Ivor,Knight,1662,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,The Conservative Party Candidate,Other,"Chohan, Jamal",Jamal,Chohan,1457,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,The Conservative Party Candidate,Other,"Todd, Maundy",Maundy,Todd,1454,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,The Labour Party Candidate,Lab,"Kearney, Steve L.",Steve,Kearney,490,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,The Labour Party Candidate,Lab,"Bradford, Dick",Dick,Bradford,453,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,The Labour Party Candidate,Lab,"Cottrell, Tony",Tony,Cottrell,419,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,Green Party,Grn,"Sherlock, Christine Ms.",Christine,Sherlock,233,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,Christian Peoples Alliance,Other,"May, Anthony J.",Anthony,May,139,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,Christian Peoples Alliance,Other,"Pickard, Wendy A. Ms.",Wendy,Pickard,104,0
Kingston upon Thames,Chessington North And Hook,E09000021,E05000404,Christian Peoples Alliance,Other,"Scrimshaw, Doreen A. Ms.",Doreen,Scrimshaw,63,0
Kingston upon Thames,Chessington South,E09000021,E05000405,Liberal Democrat Focus Team,LD,"Bamford, Patricia Ms. *",Patricia,Bamford,2455,1
Kingston upon Thames,Chessington South,E09000021,E05000405,Liberal Democrat Focus Team,LD,"Mirza, Shiraz H. Ms. *",Shiraz,Mirza,2202,1
Kingston upon Thames,Chessington South,E09000021,E05000405,Liberal Democrat Focus Team,LD,"Reid, Rachel E. Ms.",Rachel,Reid,2148,1
Kingston upon Thames,Chessington South,E09000021,E05000405,The Conservative Party Candidate,Other,"Rowley, Maureen L. Ms.",Maureen,Rowley,1794,0
Kingston upon Thames,Chessington South,E09000021,E05000405,The Conservative Party Candidate,Other,"Akintoye, Michelle Ms.",Michelle,Akintoye,1738,0
Kingston upon Thames,Chessington South,E09000021,E05000405,The Conservative Party Candidate,Other,"Suckling, Colin A.",Colin,Suckling,1722,0
Kingston upon Thames,Chessington South,E09000021,E05000405,The Labour Party Candidate,Lab,"Davies, Bill",Bill,Davies,621,0
Kingston upon Thames,Chessington South,E09000021,E05000405,The Labour Party Candidate,Lab,"Dodwell, John",John,Dodwell,439,0
Kingston upon Thames,Chessington South,E09000021,E05000405,The Labour Party Candidate,Lab,"Watt, Vilma P. Ms.",Vilma,Watt,389,0
Kingston upon Thames,Chessington South,E09000021,E05000405,Independent,Ind,"Hayball, John D.",John,Hayball,207,0
Kingston upon Thames,Chessington South,E09000021,E05000405,Christian Peoples Alliance,Other,"May, Susan J. Ms.",Susan,May,149,0
Kingston upon Thames,Chessington South,E09000021,E05000405,Christian Peoples Alliance,Other,"Pickard, Martin",Martin,Pickard,128,0
Kingston upon Thames,Chessington South,E09000021,E05000405,Christian Peoples Alliance,Other,"Pereira, Maria I. Ms.",Maria,Pereira,113,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,The Conservative Party Candidate,Other,"Codd, Robin H.I.A.P. *",Robin,Codd,2455,1
Kingston upon Thames,Coombe Hill,E09000021,E05000406,The Conservative Party Candidate,Other,"Edwards, David M. *",David,Edwards,2354,1
Kingston upon Thames,Coombe Hill,E09000021,E05000406,The Conservative Party Candidate,Other,"Humphrey, Eric D. *",Eric,Humphrey,2304,1
Kingston upon Thames,Coombe Hill,E09000021,E05000406,Liberal Democrat,LD,"Knowles, David J.",David,Knowles,1314,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,Liberal Democrat,LD,"Tatler, Eleanor S. Ms.",Eleanor,Tatler,1194,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,Liberal Democrat,LD,"Oates, Jonathan",Jonathan,Oates,1019,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,The Labour Party Candidate,Lab,"Cowley, Judith C. Ms.",Judith,Cowley,521,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,The Labour Party Candidate,Lab,"Richardson, Sally Ms.",Sally,Richardson,495,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,The Labour Party Candidate,Lab,"Parker, Ian A.",Ian,Parker,458,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,Green Party,Grn,"Vidler, Jean Ms.",Jean,Vidler,391,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,Christian Peoples Alliance,Other,"Hayward, Philippa L. Ms.",Philippa,Hayward,82,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,Christian Peoples Alliance,Other,"Priest, Alex G.",Alex,Priest,77,0
Kingston upon Thames,Coombe Hill,E09000021,E05000406,Christian Peoples Alliance,Other,"Koroye-Crooks, Funkazi D.L. Ms.",Funkazi,Koroye-Crooks,68,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,The Conservative Party Candidate,Other,"Holder, Adrian C.R. *",Adrian,Holder,2306,1
Kingston upon Thames,Coombe Vale,E09000021,E05000407,The Conservative Party Candidate,Other,"Tasker, Robert-John *",Robert-John,Tasker,2084,1
Kingston upon Thames,Coombe Vale,E09000021,E05000407,The Conservative Party Candidate,Other,"White, James C. *",James,White,2074,1
Kingston upon Thames,Coombe Vale,E09000021,E05000407,Liberal Democrat,LD,"Haines, Julie A. Ms.",Julie,Haines,1995,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,Liberal Democrat,LD,"Kugan, Kamala Ms.",Kamala,Kugan,1784,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,Liberal Democrat,LD,"Watts, Mary C. Ms.",Mary,Watts,1743,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,The Labour Party Candidate,Lab,"Murray, Anthony M.",Anthony,Murray,531,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,The Labour Party Candidate,Lab,"Codd, Jak",Jak,Codd,508,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,The Labour Party Candidate,Lab,"Morton, Michael H.",Michael,Morton,469,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,Green Party,Grn,"Taimuri, Nighat S. Ms.",Nighat,Taimuri,391,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,Christian Peoples Alliance,Other,"Riley, Jennifer M. Ms.",Jennifer,Riley,145,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,Christian Peoples Alliance,Other,"Dewan, Rajesh K.",Rajesh,Dewan,129,0
Kingston upon Thames,Coombe Vale,E09000021,E05000407,Christian Peoples Alliance,Other,"Priest, Esther M. Ms.",Esther,Priest,111,0
Kingston upon Thames,Grove,E09000021,E05000408,Liberal Democrat Focus Team,LD,"Hitchcock, Christine S. Ms. *",Christine,Hitchcock,2527,1
Kingston upon Thames,Grove,E09000021,E05000408,Liberal Democrat Focus Team,LD,"O`Mahony, Barry",Barry,O`Mahony,2391,1
Kingston upon Thames,Grove,E09000021,E05000408,Liberal Democrat Focus Team,LD,"Woodall, Marc L.",Marc,Woodall,2037,1
Kingston upon Thames,Grove,E09000021,E05000408,The Conservative Party Candidate,Other,"Amer, Adrian",Adrian,Amer,1505,0
Kingston upon Thames,Grove,E09000021,E05000408,The Conservative Party Candidate,Other,"Bowers, Terry",Terry,Bowers,1475,0
Kingston upon Thames,Grove,E09000021,E05000408,The Conservative Party Candidate,Other,"Pirret, James",James,Pirret,1390,0
Kingston upon Thames,Grove,E09000021,E05000408,Green Party,Grn,"Bridgewater, Ryan",Ryan,Bridgewater,713,0
Kingston upon Thames,Grove,E09000021,E05000408,The Labour Party Candidate,Lab,"Bennett, Bill",Bill,Bennett,618,0
Kingston upon Thames,Grove,E09000021,E05000408,The Labour Party Candidate,Lab,"South, Laurence C.",Laurence,South,584,0
Kingston upon Thames,Grove,E09000021,E05000408,The Labour Party Candidate,Lab,"Stuart, Amanda R. Ms.",Amanda,Stuart,576,0
Kingston upon Thames,Grove,E09000021,E05000408,Independent,Ind,"Norman, Denise M. Ms.",Denise,Norman,272,0
Kingston upon Thames,Norbiton,E09000021,E05000409,Liberal Democrat Focus Team,LD,"Shelton, Penelope A. Ms. *",Penelope,Shelton,1799,1
Kingston upon Thames,Norbiton,E09000021,E05000409,Liberal Democrat Focus Team,LD,"Brister, Stephen G.",Stephen,Brister,1748,1
Kingston upon Thames,Norbiton,E09000021,E05000409,Liberal Democrat Focus Team,LD,"Ryder-Mills, David R.",David,Ryder-Mills,1698,1
Kingston upon Thames,Norbiton,E09000021,E05000409,The Labour Party Candidate,Lab,"Mama, Steven *",Steven,Mama,1170,0
Kingston upon Thames,Norbiton,E09000021,E05000409,The Conservative Party Candidate,Other,"Blake, Leslie",Leslie,Blake,978,0
Kingston upon Thames,Norbiton,E09000021,E05000409,The Labour Party Candidate,Lab,"Bellino, Susanna Ms.",Susanna,Bellino,950,0
Kingston upon Thames,Norbiton,E09000021,E05000409,The Labour Party Candidate,Lab,"Simpson, Stella Ms.",Stella,Simpson,860,0
Kingston upon Thames,Norbiton,E09000021,E05000409,The Conservative Party Candidate,Other,"Chohan, Romana Ms.",Romana,Chohan,774,0
Kingston upon Thames,Norbiton,E09000021,E05000409,The Conservative Party Candidate,Other,"Yang, Liu",Liu,Yang,715,0
Kingston upon Thames,Norbiton,E09000021,E05000409,Independent,Ind,"Griffin, Sheila Ms. *",Sheila,Griffin,628,0
Kingston upon Thames,Norbiton,E09000021,E05000409,Green Party,Grn,"Hall, Martin A.",Martin,Hall,437,0
Kingston upon Thames,Old Malden,E09000021,E05000410,The Conservative Party Candidate,Other,"Fraser, David *",David,Fraser,2363,1
Kingston upon Thames,Old Malden,E09000021,E05000410,The Conservative Party Candidate,Other,"Amson, Michael G. *",Michael,Amson,2262,1
Kingston upon Thames,Old Malden,E09000021,E05000410,The Conservative Party Candidate,Other,"Stinton, Kate Ms.",Kate,Stinton,2016,1
Kingston upon Thames,Old Malden,E09000021,E05000410,Liberal Democrat Focus Team,LD,"Hayat, Ghazala",Ghazala,Hayat,1914,0
Kingston upon Thames,Old Malden,E09000021,E05000410,Liberal Democrat Focus Team,LD,"Williams, Kerry",Kerry,Williams,1899,0
Kingston upon Thames,Old Malden,E09000021,E05000410,Liberal Democrat Focus Team,LD,"Kwon, Suk-Ha",Suk-Ha,Kwon,1689,0
Kingston upon Thames,Old Malden,E09000021,E05000410,The Labour Party Candidate,Lab,"Kellett, Ian",Ian,Kellett,501,0
Kingston upon Thames,Old Malden,E09000021,E05000410,The Labour Party Candidate,Lab,"Knowles, John J.",John,Knowles,471,0
Kingston upon Thames,Old Malden,E09000021,E05000410,The Labour Party Candidate,Lab,"Pearson, George E.",George,Pearson,441,0
Kingston upon Thames,Old Malden,E09000021,E05000410,Green Party,Grn,"Taimuri, Adeela Ms.",Adeela,Taimuri,261,0
Kingston upon Thames,Old Malden,E09000021,E05000410,Independent,Ind,"Goodger, Daniel",Daniel,Goodger,258,0
Kingston upon Thames,Old Malden,E09000021,E05000410,Christian Peoples Alliance,Other,"Glencross, Roger",Roger,Glencross,139,0
Kingston upon Thames,St James,E09000021,E05000411,The Conservative Party Candidate,Other,"Jones, Howard M. *",Howard,Jones,2008,1
Kingston upon Thames,St James,E09000021,E05000411,The Conservative Party Candidate,Other,"Smith, Kenneth A. *",Kenneth,Smith,1948,1
Kingston upon Thames,St James,E09000021,E05000411,The Conservative Party Candidate,Other,"Patel, Priyen",Priyen,Patel,1679,1
Kingston upon Thames,St James,E09000021,E05000411,Liberal Democrat Focus Team,LD,"Osbourne, Celia G. Ms.",Celia,Osbourne,1549,0
Kingston upon Thames,St James,E09000021,E05000411,Liberal Democrat Focus Team,LD,"Bamford, David S.J.",David,Bamford,1502,0
Kingston upon Thames,St James,E09000021,E05000411,Liberal Democrat Focus Team,LD,"Sullivan, Chris",Chris,Sullivan,1280,0
Kingston upon Thames,St James,E09000021,E05000411,The Labour Party Candidate,Lab,"Jones, Gerry",Gerry,Jones,885,0
Kingston upon Thames,St James,E09000021,E05000411,The Labour Party Candidate,Lab,"Masters, Eric L.",Eric,Masters,516,0
Kingston upon Thames,St James,E09000021,E05000411,The Labour Party Candidate,Lab,"Masters, Mary Ms.",Mary,Masters,513,0
Kingston upon Thames,St James,E09000021,E05000411,Green Party,Grn,"Perry, Mike",Mike,Perry,342,0
Kingston upon Thames,St James,E09000021,E05000411,Say No to European Union,Other,"Watson, Michael G.",Michael,Watson,259,0
Kingston upon Thames,St James,E09000021,E05000411,Christian Peoples Alliance,Other,"Glencross, Eleanor Ms.",Eleanor,Glencross,184,0
Kingston upon Thames,St Marks,E09000021,E05000412,Liberal Democrat Focus Team,LD,"Green, Liz S. Ms.",Liz,Green,2612,1
Kingston upon Thames,St Marks,E09000021,E05000412,Liberal Democrat Focus Team,LD,"Heathcote, Mary Ms.",Mary,Heathcote,2439,1
Kingston upon Thames,St Marks,E09000021,E05000412,Liberal Democrat Focus Team,LD,"Yoganathan, Mylvaganam Y. *",Mylvaganam,Yoganathan,2169,1
Kingston upon Thames,St Marks,E09000021,E05000412,The Conservative Party Candidate,Other,"Beal, Paul",Paul,Beal,1846,0
Kingston upon Thames,St Marks,E09000021,E05000412,The Conservative Party Candidate,Other,"Doyle, Geoffrey",Geoffrey,Doyle,1814,0
Kingston upon Thames,St Marks,E09000021,E05000412,The Conservative Party Candidate,Other,"Patient, Deborah Ms.",Deborah,Patient,1745,0
Kingston upon Thames,St Marks,E09000021,E05000412,Green Party,Grn,"Dattani, Satin Ms.",Satin,Dattani,584,0
Kingston upon Thames,St Marks,E09000021,E05000412,The Labour Party Candidate,Lab,"Coombs, Sandra L. Ms.",Sandra,Coombs,536,0
Kingston upon Thames,St Marks,E09000021,E05000412,The Labour Party Candidate,Lab,"Lancaster, James",James,Lancaster,400,0
Kingston upon Thames,St Marks,E09000021,E05000412,The Labour Party Candidate,Lab,"Jayasundera, Niranjan R.A.",Niranjan,Jayasundera,371,0
Kingston upon Thames,St Marks,E09000021,E05000412,Christian Peoples Alliance,Other,"Reynolds, Keith J.E.",Keith,Reynolds,100,0
Kingston upon Thames,Surbiton Hill,E09000021,E05000413,Liberal Democrat Focus Team,LD,"Houston, Neil",Neil,Houston,2411,1
Kingston upon Thames,Surbiton Hill,E09000021,E05000413,Liberal Democrat Focus Team,LD,"Self, Malcolm",Malcolm,Self,2297,1
Kingston upon Thames,Surbiton Hill,E09000021,E05000413,Liberal Democrat Focus Team,LD,"Parekh, Umesh",Umesh,Parekh,2183,1
Kingston upon Thames,Surbiton Hill,E09000021,E05000413,The Conservative Party Candidate,Other,"Kilby, Nick *",Nick,Kilby,2080,0
Kingston upon Thames,Surbiton Hill,E09000021,E05000413,The Conservative Party Candidate,Other,"Cracknell, Mavis A. Ms.",Mavis,Cracknell,2034,0
