councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
islington,mildmay,E09000019,E05000377,Liberal Democrats,LD,John Cotton,John,Cotton,319,0
islington,mildmay,E09000019,E05000377,Liberal Democrats,LD,Julie Yvonne Whittaker,Julie,Whittaker,330,0
islington,mildmay,E09000019,E05000377,Liberal Democrats,LD,Nadine Claire Mellor,Nadine,Mellor,340,0
islington,st marys st james,E09000019,todo,Conservative and Unionist Party,Con,Bex Kelly,Bex,Kelly,519,0
islington,st marys st james,E09000019,todo,Conservative and Unionist Party,Con,Harry Nugent,Harry,Nugent,494,0
islington,st marys st james,E09000019,todo,Conservative and Unionist Party,Con,William Woodroofe,William,Woodroofe,446,0
islington,st marys st james,E09000019,todo,Green Party,Grn,Adrian Robert Williams,Adrian,Williams,324,0
islington,st marys st james,E09000019,todo,Green Party,Grn,Chris Procter,Chris,Procter,423,0
islington,st marys st james,E09000019,todo,Green Party,Grn,Joy Patricia Hinson,Joy,Hinson,564,0
islington,st marys st james,E09000019,todo,Labour Party,Lab,Hannah Victoria McHugh,Hannah,McHugh,1421,1
islington,st marys st james,E09000019,todo,Labour Party,Lab,Joseph Andrew Croft,Joseph,Croft,1320,1
islington,st marys st james,E09000019,todo,Labour Party,Lab,Saiqa Pandor,Saiqa,Pandor,1269,1
islington,st marys st james,E09000019,todo,Liberal Democrats,LD,Kate Pothalingam,Kate,Pothalingam,1158,0
islington,st marys st james,E09000019,todo,Liberal Democrats,LD,Maxx Turing,Maxx,Turing,991,0
islington,st marys st james,E09000019,todo,Liberal Democrats,LD,Terry Stacy,Terry,Stacy,1011,0
islington,st peters canalside,E09000019,todo,Conservative and Unionist Party,Con,Jack Gilmore,Jack,Gilmore,522,0
islington,st peters canalside,E09000019,todo,Conservative and Unionist Party,Con,Muhammad Kalaam,Muhammad,Kalaam,551,0
islington,st peters canalside,E09000019,todo,Conservative and Unionist Party,Con,Nick Brainsby,Nick,Brainsby,525,0
islington,st peters canalside,E09000019,todo,Green Party,Grn,Jonathan Michael Deamer,Jonathan,Deamer,302,0
islington,st peters canalside,E09000019,todo,Green Party,Grn,Sophie Van Der Ham,Sophie,Ham,353,0
islington,st peters canalside,E09000019,todo,Green Party,Grn,Wendy Proudfoot,Wendy,Proudfoot,366,0
islington,st peters canalside,E09000019,todo,Labour Party,Lab,Martin Klute,Martin,Klute,1228,1
islington,st peters canalside,E09000019,todo,Labour Party,Lab,Rosaline Ifechukwude Ogunro,Rosaline,Ogunro,1183,1
islington,st peters canalside,E09000019,todo,Labour Party,Lab,Toby Alexander North,Toby,North,1175,1
islington,st peters canalside,E09000019,todo,Liberal Democrats,LD,Caspar James Tudor Woolley,Caspar,Woolley,274,0
islington,st peters canalside,E09000019,todo,Liberal Democrats,LD,Hilly Janes,Hilly,Janes,358,0
islington,st peters canalside,E09000019,todo,Liberal Democrats,LD,Sarah Ludford,Sarah,Ludford,449,0
islington,tollington,E09000019,E05000381,Conservative and Unionist Party,Con,Andrea O'Halloran,Andrea,O'Halloran,214,0
islington,tollington,E09000019,E05000381,Conservative and Unionist Party,Con,Rekha Mhach,Rekha,Mhach,203,0
islington,tollington,E09000019,E05000381,Conservative and Unionist Party,Con,Steve McMinnies,Steve,McMinnies,220,0
islington,tollington,E09000019,E05000381,Green Party,Grn,Ann Boater,Ann,Boater,1064,0
islington,tollington,E09000019,E05000381,Green Party,Grn,Jonathan Ward,Jonathan,Ward,767,0
islington,tollington,E09000019,E05000381,Green Party,Grn,Robin Latimer,Robin,Latimer,710,0
islington,tollington,E09000019,E05000381,Labour Party,Lab,Anjna Khurana,Anjna,Khurana,2148,1
islington,tollington,E09000019,E05000381,Labour Party,Lab,Flora Williamson,Flora,Williamson,2093,1
islington,tollington,E09000019,E05000381,Labour Party,Lab,Mick Gilgunn,Mick,Gilgunn,2018,1
islington,tollington,E09000019,E05000381,Liberal Democrats,LD,Jane Alun Nicolov,Jane,Nicolov,234,0
islington,tollington,E09000019,E05000381,Liberal Democrats,LD,Julian Gregory,Julian,Gregory,256,0
islington,tollington,E09000019,E05000381,Liberal Democrats,LD,Lidia Ivona Erlichman,Lidia,Erlichman,286,0
islington,tufnell park,E09000019,todo,Conservative and Unionist Party,Con,Caitilin Smith,Caitilin,Smith,168,0
islington,tufnell park,E09000019,todo,Conservative and Unionist Party,Con,Jonathan David Lang,Jonathan,Lang,161,0
islington,tufnell park,E09000019,todo,Conservative and Unionist Party,Con,Tracy Flynn,Tracy,Flynn,208,0
islington,tufnell park,E09000019,todo,Green Party,Grn,Devon Osborne,Devon,Osborne,1604,0
islington,tufnell park,E09000019,todo,Green Party,Grn,Jon Nott,Jon,Nott,1393,0
islington,tufnell park,E09000019,todo,Green Party,Grn,Rod Gonggrijp,Rod,Gonggrijp,1568,0
islington,tufnell park,E09000019,todo,Labour Party,Lab,Gulcin Ozdemir,Gulcin,Ozdemir,1728,1
islington,tufnell park,E09000019,todo,Labour Party,Lab,Satnam Gill,Satnam,Gill,1887,1
islington,tufnell park,E09000019,todo,Labour Party,Lab,Tricia Clarke,Tricia,Clarke,2002,1
islington,tufnell park,E09000019,todo,Liberal Democrats,LD,Axel Michael Koelsch,Axel,Koelsch,187,0
islington,tufnell park,E09000019,todo,Liberal Democrats,LD,David Gerald Martin Wilson,David,Wilson,201,0
islington,tufnell park,E09000019,todo,Liberal Democrats,LD,Rupert Bertram Redesdale,Rupert,Redesdale,202,0
kensington and chelsea,abingdon,E09000020,E05009388,Conservative and Unionist Party,Con,Anne Cyron,Anne,Cyron,964,1
kensington and chelsea,abingdon,E09000020,E05009388,Conservative and Unionist Party,Con,James Husband,James,Husband,915,1
kensington and chelsea,abingdon,E09000020,E05009388,Conservative and Unionist Party,Con,Sarah Addenbrooke,Sarah,Addenbrooke,1019,1
kensington and chelsea,abingdon,E09000020,E05009388,Labour Party,Lab,Bora Ristic,Bora,Ristic,335,0
kensington and chelsea,abingdon,E09000020,E05009388,Labour Party,Lab,Manju Gregory,Manju,Gregory,374,0
kensington and chelsea,abingdon,E09000020,E05009388,Labour Party,Lab,Nasrin Lari,Nasrin,Lari,342,0
kensington and chelsea,abingdon,E09000020,E05009388,Liberal Democrats,LD,Jeremy Andrew Good,Jeremy,Good,335,0
kensington and chelsea,abingdon,E09000020,E05009388,Liberal Democrats,LD,Jonathan Robert Owen,Jonathan,Owen,330,0
kensington and chelsea,abingdon,E09000020,E05009388,Liberal Democrats,LD,Peter Kosta,Peter,Kosta,279,0
kensington and chelsea,brompton hans town,E09000020,todo,Conservative and Unionist Party,Con,Mary Weale,Mary,Weale,1032,1
kensington and chelsea,brompton hans town,E09000020,todo,Conservative and Unionist Party,Con,Sof McVeigh,Sof,McVeigh,1040,1
kensington and chelsea,brompton hans town,E09000020,todo,Conservative and Unionist Party,Con,Walaa Idris,Walaa,Idris,1044,1
kensington and chelsea,brompton hans town,E09000020,todo,Labour Party,Lab,Karl-Eric Cheron,Karl-Eric,Cheron,266,0
kensington and chelsea,brompton hans town,E09000020,todo,Labour Party,Lab,Marian Patricia Kearney,Marian,Kearney,279,0
kensington and chelsea,brompton hans town,E09000020,todo,Labour Party,Lab,Monica Preston,Monica,Preston,267,0
kensington and chelsea,brompton hans town,E09000020,todo,Liberal Democrats,LD,Ewen Angus Cameron,Ewen,Cameron,261,0
kensington and chelsea,brompton hans town,E09000020,todo,Liberal Democrats,LD,Maurizio Campolo,Maurizio,Campolo,266,0
kensington and chelsea,brompton hans town,E09000020,todo,Liberal Democrats,LD,Robert Woodthorpe-Browne,Robert,Woodthorpe-Browne,225,0
kensington and chelsea,campden,E09000020,E05009390,Conservative and Unionist Party,Con,Catherine Faulks,Catherine,Faulks,1122,1
kensington and chelsea,campden,E09000020,E05009390,Conservative and Unionist Party,Con,Lloyd Lewis North,Lloyd,North,995,1
kensington and chelsea,campden,E09000020,E05009390,Conservative and Unionist Party,Con,Preety Manhar Pancholi Hudd,Preety,Hudd,1026,1
kensington and chelsea,campden,E09000020,E05009390,Green Party,Grn,Luke Cospatrick Douglas-Home,Luke,Douglas-Home,294,0
kensington and chelsea,campden,E09000020,E05009390,Labour Party,Lab,Heathcote Ruthven,Heathcote,Ruthven,365,0
kensington and chelsea,campden,E09000020,E05009390,Labour Party,Lab,Margaret McDonald,Margaret,McDonald,417,0
kensington and chelsea,campden,E09000020,E05009390,Labour Party,Lab,Tabatha Batra Vaughn,Tabatha,Vaughn,333,0
kensington and chelsea,campden,E09000020,E05009390,Liberal Democrats,LD,Christopher Michael Coplans,Christopher,Coplans,292,0
kensington and chelsea,campden,E09000020,E05009390,Liberal Democrats,LD,Elizabeth Wade,Elizabeth,Wade,341,0
kensington and chelsea,campden,E09000020,E05009390,Liberal Democrats,LD,Juan Francisco Carrizosa,Juan,Carrizosa,343,0
kensington and chelsea,chelsea riverside,E09000020,E05009391,Conservative and Unionist Party,Con,Gerard Hargreaves,Gerard,Hargreaves,941,1
kensington and chelsea,chelsea riverside,E09000020,E05009391,Conservative and Unionist Party,Con,Laura Suzanne Burns,Laura,Burns,1007,1
kensington and chelsea,chelsea riverside,E09000020,E05009391,Conservative and Unionist Party,Con,Sonia Elizabeth Zvedeniuk,Sonia,Zvedeniuk,923,1
kensington and chelsea,chelsea riverside,E09000020,E05009391,Labour Party,Lab,Chihan Cheron,Chihan,Cheron,722,0
kensington and chelsea,chelsea riverside,E09000020,E05009391,Labour Party,Lab,Jake Oakley Thomas,Jake,Thomas,819,0
kensington and chelsea,chelsea riverside,E09000020,E05009391,Labour Party,Lab,Mike Coelho,Mike,Coelho,805,0
kensington and chelsea,chelsea riverside,E09000020,E05009391,Liberal Democrats,LD,Margo Ellen Schwartz,Margo,Schwartz,643,0
kensington and chelsea,colville,E09000020,E05009392,Conservative and Unionist Party,Con,Becky Walsh,Becky,Walsh,441,0
kensington and chelsea,colville,E09000020,E05009392,Conservative and Unionist Party,Con,Ellie Jane Lines,Ellie,Lines,458,0
kensington and chelsea,colville,E09000020,E05009392,Conservative and Unionist Party,Con,Roni Greenfield,Roni,Greenfield,453,0
kensington and chelsea,colville,E09000020,E05009392,Labour Party,Lab,Dahabo Haji Isse,Dahabo,Isse,1014,1
kensington and chelsea,colville,E09000020,E05009392,Labour Party,Lab,Mo Bakhtiar,Mo,Bakhtiar,1091,1
kensington and chelsea,colville,E09000020,E05009392,Labour Party,Lab,Toby James Benton,Toby,Benton,1108,1
kensington and chelsea,colville,E09000020,E05009392,Liberal Democrats,LD,Alex Nowak,Alex,Nowak,226,0
kensington and chelsea,colville,E09000020,E05009392,Liberal Democrats,LD,Josie Mayers,Josie,Mayers,298,0
kensington and chelsea,colville,E09000020,E05009392,Liberal Democrats,LD,Jules Adrian Lipton,Jules,Lipton,257,0
kensington and chelsea,courtfield,E09000020,E05009393,Conservative and Unionist Party,Con,Greg Hammond,Greg,Hammond,1037,1
kensington and chelsea,courtfield,E09000020,E05009393,Conservative and Unionist Party,Con,Janet Evans,Janet,Evans,1068,1
kensington and chelsea,courtfield,E09000020,E05009393,Conservative and Unionist Party,Con,Quentin Marshall,Quentin,Marshall,947,1
kensington and chelsea,courtfield,E09000020,E05009393,Labour Party,Lab,Fatima Kara,Fatima,Kara,282,0
kensington and chelsea,courtfield,E09000020,E05009393,Labour Party,Lab,Marius David Gregory Brill,Marius,Brill,270,0
kensington and chelsea,courtfield,E09000020,E05009393,Labour Party,Lab,Rene Patrick Gimpel,Rene,Gimpel,270,0
kensington and chelsea,courtfield,E09000020,E05009393,Liberal Democrats,LD,Marc Harris Goldfinger,Marc,Goldfinger,740,0
kensington and chelsea,dalgarno,E09000020,E05009394,Conservative and Unionist Party,Con,Anjulika Vatish,Anjulika,Vatish,276,0
kensington and chelsea,dalgarno,E09000020,E05009394,Conservative and Unionist Party,Con,Theodore Andrew Francis Karpinski,Theodore,Karpinski,316,0
kensington and chelsea,dalgarno,E09000020,E05009394,Independent,Ind,Delores Patterson,Delores,Patterson,156,0
kensington and chelsea,dalgarno,E09000020,E05009394,Independent,Ind,Philip Arundell Williams,Philip,Williams,155,0
kensington and chelsea,dalgarno,E09000020,E05009394,Labour Party,Lab,Eva Jedut,Eva,Jedut,837,1
kensington and chelsea,dalgarno,E09000020,E05009394,Labour Party,Lab,Kasim Mohamed Ali,Kasim,Ali,867,1
kensington and chelsea,dalgarno,E09000020,E05009394,Liberal Democrats,LD,Alexandra Mary Tatton-Brown,Alexandra,Tatton-Brown,159,0
kensington and chelsea,earls court,E09000020,todo,Conservative and Unionist Party,Con,Hamish Adourian,Hamish,Adourian,705,1
kensington and chelsea,earls court,E09000020,todo,Conservative and Unionist Party,Con,Max Chauhan,Max,Chauhan,608,0
kensington and chelsea,earls court,E09000020,todo,Conservative and Unionist Party,Con,Stéphanie Claire Petit,Stéphanie,Petit,674,0
kensington and chelsea,earls court,E09000020,todo,Green Party,Grn,Erwin Schaefer,Erwin,Schaefer,209,0
kensington and chelsea,earls court,E09000020,todo,Labour Party,Lab,Bruno Diantantou,Bruno,Diantantou,415,0
kensington and chelsea,earls court,E09000020,todo,Labour Party,Lab,John Winter,John,Winter,386,0
kensington and chelsea,earls court,E09000020,todo,Labour Party,Lab,Sharda Rozena,Sharda,Rozena,398,0
kensington and chelsea,earls court,E09000020,todo,Liberal Democrats,LD,Christophe Richard Guy Noblet,Christophe,Noblet,699,0
kensington and chelsea,earls court,E09000020,todo,Liberal Democrats,LD,Linda Anne Wade,Linda,Wade,1048,1
kensington and chelsea,earls court,E09000020,todo,Liberal Democrats,LD,Tim Verboven,Tim,Verboven,757,1
kensington and chelsea,golborne,E09000020,E05009396,Conservative and Unionist Party,Con,Elizabeth Meralle Helen Acka,Elizabeth,Acka,297,0
kensington and chelsea,golborne,E09000020,E05009396,Conservative and Unionist Party,Con,Gabriel Alexander Michael Walsh,Gabriel,Walsh,259,0
kensington and chelsea,golborne,E09000020,E05009396,Conservative and Unionist Party,Con,Margaret Louise Parker,Margaret,Parker,278,0
kensington and chelsea,golborne,E09000020,E05009396,Labour Party,Lab,Abdullahi Nur,Abdullahi,Nur,950,1
kensington and chelsea,golborne,E09000020,E05009396,Labour Party,Lab,Mona Abdulla Ishag Adam,Mona,Adam,1036,1
kensington and chelsea,golborne,E09000020,E05009396,Labour Party,Lab,Sina Lari,Sina,Lari,1005,1
kensington and chelsea,golborne,E09000020,E05009396,Liberal Democrats,LD,Sheila Mcguirk,Sheila,Mcguirk,160,0
kensington and chelsea,golborne,E09000020,E05009396,Liberal Democrats,LD,William Anthony Somers,William,Somers,133,0
kensington and chelsea,holland,E09000020,E05009397,Conservative and Unionist Party,Con,Aarien Areti,Aarien,Areti,993,1
kensington and chelsea,holland,E09000020,E05009397,Conservative and Unionist Party,Con,Johnny Thalassites,Johnny,Thalassites,1019,1
kensington and chelsea,holland,E09000020,E05009397,Conservative and Unionist Party,Con,Lucy Knight,Lucy,Knight,1049,1
kensington and chelsea,holland,E09000020,E05009397,Labour Party,Lab,Axel John Landin,Axel,Landin,650,0
kensington and chelsea,holland,E09000020,E05009397,Labour Party,Lab,Nathaniel John William McBride,Nathaniel,McBride,654,0
kensington and chelsea,holland,E09000020,E05009397,Labour Party,Lab,Samantha Batra,Samantha,Batra,731,0
kensington and chelsea,holland,E09000020,E05009397,Liberal Democrats,LD,Hugh Robin Erlend Lalor,Hugh,Lalor,241,0
kensington and chelsea,holland,E09000020,E05009397,Liberal Democrats,LD,Leopold Felix Rupf,Leopold,Rupf,189,0
kensington and chelsea,holland,E09000020,E05009397,Liberal Democrats,LD,Noel McNamara,Noel,McNamara,241,0
kensington and chelsea,norland,E09000020,E05009398,Conservative and Unionist Party,Con,David Lindsay,David,Lindsay,787,1
kensington and chelsea,norland,E09000020,E05009398,Conservative and Unionist Party,Con,Stuart Charles Graham,Stuart,Graham,738,1
kensington and chelsea,norland,E09000020,E05009398,Green Party,Grn,Angela Victoria Georgievski,Angela,Georgievski,299,0
kensington and chelsea,norland,E09000020,E05009398,Green Party,Grn,Fabian Frenzel,Fabian,Frenzel,338,0
kensington and chelsea,norland,E09000020,E05009398,Labour Party,Lab,Bernard Shaw,Bernard,Shaw,289,0
kensington and chelsea,norland,E09000020,E05009398,Labour Party,Lab,Sylvia Parnell,Sylvia,Parnell,355,0
kensington and chelsea,norland,E09000020,E05009398,Liberal Democrats,LD,Blanche Girouard,Blanche,Girouard,157,0
kensington and chelsea,norland,E09000020,E05009398,Liberal Democrats,LD,Tom Fox,Tom,Fox,162,0
kensington and chelsea,notting dale,E09000020,E05009399,Conservative and Unionist Party,Con,Filippo Salamone,Filippo,Salamone,319,0
kensington and chelsea,notting dale,E09000020,E05009399,Conservative and Unionist Party,Con,Mehreen Malik,Mehreen,Malik,314,0
kensington and chelsea,notting dale,E09000020,E05009399,Conservative and Unionist Party,Con,Sasi Kumar Kamaladasan,Sasi,Kamaladasan,300,0
kensington and chelsea,notting dale,E09000020,E05009399,Labour Party,Lab,Claire Louise Simmons,Claire,Simmons,1200,1
kensington and chelsea,notting dale,E09000020,E05009399,Labour Party,Lab,Marwan Elnaghi,Marwan,Elnaghi,1162,1
kensington and chelsea,notting dale,E09000020,E05009399,Labour Party,Lab,Mona Kamal Ahmed,Mona,Ahmed,1180,1
kensington and chelsea,notting dale,E09000020,E05009399,Liberal Democrats,LD,Philip Oliver Lucian Chenery,Philip,Chenery,191,0
kensington and chelsea,notting dale,E09000020,E05009399,Liberal Democrats,LD,Rosemary Somers,Rosemary,Somers,194,0
kensington and chelsea,notting dale,E09000020,E05009399,Liberal Democrats,LD,Yury Kanavalau,Yury,Kanavalau,125,0
kensington and chelsea,pembridge,E09000020,E05009400,Conservative and Unionist Party,Con,Dori Schmetterling,Dori,Schmetterling,560,1
kensington and chelsea,pembridge,E09000020,E05009400,Conservative and Unionist Party,Con,Joanna Mary Gardner,Joanna,Gardner,609,1
kensington and chelsea,pembridge,E09000020,E05009400,Labour Party,Lab,Jonathan Richard Daniels,Jonathan,Daniels,386,0
kensington and chelsea,pembridge,E09000020,E05009400,Labour Party,Lab,Lorna Annie Kelly,Lorna,Kelly,393,0
kensington and chelsea,pembridge,E09000020,E05009400,Liberal Democrats,LD,Sam Dodgshon,Sam,Dodgshon,448,0
kensington and chelsea,queens gate,E09000020,todo,Conservative and Unionist Party,Con,Roberto Weeden-Sanz,Roberto,Weeden-Sanz,966,1
kensington and chelsea,queens gate,E09000020,todo,Conservative and Unionist Party,Con,Sam Mackover,Sam,Mackover,942,1
kensington and chelsea,queens gate,E09000020,todo,Conservative and Unionist Party,Con,Will Lane,Will,Lane,955,1
kensington and chelsea,queens gate,E09000020,todo,Labour Party,Lab,Hassan Muhamud,Hassan,Muhamud,252,0
kensington and chelsea,queens gate,E09000020,todo,Labour Party,Lab,Lenore Yvonne Robinson,Lenore,Robinson,331,0
kensington and chelsea,queens gate,E09000020,todo,Labour Party,Lab,Tim Glyn Thomas,Tim,Thomas,260,0
kensington and chelsea,queens gate,E09000020,todo,Liberal Democrats,LD,Blaise Baquiche,Blaise,Baquiche,548,0
kensington and chelsea,redcliffe,E09000020,E05009402,Conservative and Unionist Party,Con,Marie-Therese Rossi,Marie-Therese,Rossi,973,1
kensington and chelsea,redcliffe,E09000020,E05009402,Conservative and Unionist Party,Con,Sidney Yankson,Sidney,Yankson,883,1
kensington and chelsea,redcliffe,E09000020,E05009402,Conservative and Unionist Party,Con,Tom Bennett,Tom,Bennett,1038,1
kensington and chelsea,redcliffe,E09000020,E05009402,Labour Party,Lab,Alfie Gee,Alfie,Gee,364,0
kensington and chelsea,redcliffe,E09000020,E05009402,Labour Party,Lab,Anne Corbett,Anne,Corbett,494,0
kensington and chelsea,redcliffe,E09000020,E05009402,Labour Party,Lab,Otto Paul Felix Freyberg Barrow,Otto,Barrow,407,0
kensington and chelsea,redcliffe,E09000020,E05009402,Liberal Democrats,LD,J-F Burford,J-F,Burford,634,0
kensington and chelsea,royal hospital,E09000020,E05009403,Conservative and Unionist Party,Con,Cem Kemahli,Cem,Kemahli,1261,1
kensington and chelsea,royal hospital,E09000020,E05009403,Conservative and Unionist Party,Con,Elizabeth Campbell,Elizabeth,Campbell,1387,1
kensington and chelsea,royal hospital,E09000020,E05009403,Conservative and Unionist Party,Con,Emma Will,Emma,Will,1309,1
kensington and chelsea,royal hospital,E09000020,E05009403,Labour Party,Lab,David Kear,David,Kear,307,0
kensington and chelsea,royal hospital,E09000020,E05009403,Labour Party,Lab,Pat Mason,Pat,Mason,283,0
kensington and chelsea,royal hospital,E09000020,E05009403,Labour Party,Lab,Soushian Samadi,Soushian,Samadi,281,0
kensington and chelsea,royal hospital,E09000020,E05009403,Liberal Democrats,LD,Jean Findlay Goodliffe,Jean,Goodliffe,326,0
kensington and chelsea,royal hospital,E09000020,E05009403,Liberal Democrats,LD,Penny Pocock,Penny,Pocock,315,0
kensington and chelsea,royal hospital,E09000020,E05009403,Liberal Democrats,LD,Theodore James Maitland Goodliffe,Theodore,Goodliffe,265,0
kensington and chelsea,st helens,E09000020,todo,Conservative and Unionist Party,Con,Maxwell Woodger,Maxwell,Woodger,521,0
kensington and chelsea,st helens,E09000020,todo,Conservative and Unionist Party,Con,Miloud Bouhaddou,Miloud,Bouhaddou,522,0
kensington and chelsea,st helens,E09000020,todo,Independent,Ind,Eve Allison,Eve,Allison,77,0
kensington and chelsea,st helens,E09000020,todo,Labour and Co-operative Party,Lab,Emma Dent Coad,Emma,Coad,811,1
kensington and chelsea,st helens,E09000020,todo,Labour and Co-operative Party,Lab,Portia Aretha Thaxter,Portia,Thaxter,739,1
kensington and chelsea,st helens,E09000020,todo,Liberal Democrats,LD,Carmel Bridget McLoughlin,Carmel,McLoughlin,167,0
kensington and chelsea,st helens,E09000020,todo,Liberal Democrats,LD,Jibril Leite Al-Nabahani,Jibril,Al-Nabahani,118,0
kensington and chelsea,stanley,E09000020,E05009405,Conservative and Unionist Party,Con,Josh Rendall,Josh,Rendall,1027,1
kensington and chelsea,stanley,E09000020,E05009405,Conservative and Unionist Party,Con,Kim Taylor-Smith,Kim,Taylor-Smith,1031,1
kensington and chelsea,stanley,E09000020,E05009405,Conservative and Unionist Party,Con,Will Pascall,Will,Pascall,1005,1
kensington and chelsea,stanley,E09000020,E05009405,Labour Party,Lab,Abdulmajid Malin,Abdulmajid,Malin,373,0
kensington and chelsea,stanley,E09000020,E05009405,Labour Party,Lab,Leon Garner,Leon,Garner,465,0
kensington and chelsea,stanley,E09000020,E05009405,Labour Party,Lab,Peerzada Syed Ilyas Ahmed Bukhari,Peerzada,Bukhari,391,0
kensington and chelsea,stanley,E09000020,E05009405,Liberal Democrats,LD,Carl Heinrich Michel,Carl,Michel,307,0
kensington and chelsea,stanley,E09000020,E05009405,Liberal Democrats,LD,Helena Marconell,Helena,Marconell,402,0
kensington and chelsea,stanley,E09000020,E05009405,Liberal Democrats,LD,Jose Buera,Jose,Buera,312,0
kingston upon thames,alexandra,E09000021,E05000400,Conservative and Unionist Party,Con,Andy Rowe,Andy,Rowe,754,0
kingston upon thames,alexandra,E09000021,E05000400,Conservative and Unionist Party,Con,Simon Richard George Illsley,Simon,Illsley,735,0
kingston upon thames,alexandra,E09000021,E05000400,Green Party,Grn,Des Kay,Des,Kay,213,0
kingston upon thames,alexandra,E09000021,E05000400,Green Party,Grn,Kate Worley,Kate,Worley,231,0
kingston upon thames,alexandra,E09000021,E05000400,Labour Party,Lab,Alexander James Lock,Alexander,Lock,195,0
kingston upon thames,alexandra,E09000021,E05000400,Labour Party,Lab,Lizzie Hensman,Lizzie,Hensman,255,0
kingston upon thames,alexandra,E09000021,E05000400,Liberal Democrats,LD,Ian Manders,Ian,Manders,976,1
kingston upon thames,alexandra,E09000021,E05000400,Liberal Democrats,LD,Peter Maurice Herlinger,Peter,Herlinger,991,1
kingston upon thames,berrylands,E09000021,E05000401,Conservative and Unionist Party,Con,Claire Harding,Claire,Harding,752,0
kingston upon thames,berrylands,E09000021,E05000401,Conservative and Unionist Party,Con,Jagie Rai,Jagie,Rai,679,0
kingston upon thames,berrylands,E09000021,E05000401,Green Party,Grn,Peter Whitworth,Peter,Whitworth,188,0
kingston upon thames,berrylands,E09000021,E05000401,Green Party,Grn,Philip Smith,Philip,Smith,271,0
kingston upon thames,berrylands,E09000021,E05000401,Labour Party,Lab,Johnnie Byrne,Johnnie,Byrne,279,0
kingston upon thames,berrylands,E09000021,E05000401,Labour Party,Lab,Lawrence Roy Green,Lawrence,Green,245,0
kingston upon thames,berrylands,E09000021,E05000401,Liberal Democrats,LD,Anita Margaret Schaper,Anita,Schaper,1232,1
kingston upon thames,berrylands,E09000021,E05000401,Liberal Democrats,LD,Jackie Davies,Jackie,Davies,1340,1
kingston upon thames,berrylands,E09000021,E05000401,The Liberal Party,Other,Carole Ann,Carole,Ann,97,0
kingston upon thames,canbury gardens,E09000021,todo,Conservative and Unionist Party,Con,Maria Netley,Maria,Netley,767,0
kingston upon thames,canbury gardens,E09000021,todo,Conservative and Unionist Party,Con,Martin Pike,Martin,Pike,692,0
kingston upon thames,canbury gardens,E09000021,todo,Green Party,Grn,Fiona Campbell,Fiona,Campbell,395,0
kingston upon thames,canbury gardens,E09000021,todo,Green Party,Grn,Linda Sawyer,Linda,Sawyer,262,0
kingston upon thames,canbury gardens,E09000021,todo,Labour Party,Lab,Bilal Ashraf Chohan,Bilal,Chohan,236,0
kingston upon thames,canbury gardens,E09000021,todo,Labour Party,Lab,Chris Priest,Chris,Priest,243,0
kingston upon thames,canbury gardens,E09000021,todo,Liberal Democrats,LD,James Noel Manthel,James,Manthel,1191,1
kingston upon thames,canbury gardens,E09000021,todo,Liberal Democrats,LD,Noel Walter Hadjimichael,Noel,Hadjimichael,1173,1
kingston upon thames,chessington south malden rushett,E09000021,todo,Conservative and Unionist Party,Con,Bushra Tariq Aziz,Bushra,Aziz,869,0
kingston upon thames,chessington south malden rushett,E09000021,todo,Conservative and Unionist Party,Con,Harry James Woods,Harry,Woods,997,0
kingston upon thames,chessington south malden rushett,E09000021,todo,Conservative and Unionist Party,Con,Sue Towner,Sue,Towner,1087,0
kingston upon thames,chessington south malden rushett,E09000021,todo,Labour Party,Lab,Alexander Stuart Nelson,Alexander,Nelson,292,0
kingston upon thames,chessington south malden rushett,E09000021,todo,Labour Party,Lab,Clare Keogh,Clare,Keogh,349,0
kingston upon thames,chessington south malden rushett,E09000021,todo,Labour Party,Lab,Maxwell Oliver Freedman,Maxwell,Freedman,339,0
kingston upon thames,chessington south malden rushett,E09000021,todo,Liberal Democrats,LD,Andreas Kirsch,Andreas,Kirsch,1453,1
kingston upon thames,chessington south malden rushett,E09000021,todo,Liberal Democrats,LD,Griseldis Kirsch,Griseldis,Kirsch,1335,1
kingston upon thames,chessington south malden rushett,E09000021,todo,Liberal Democrats,LD,Sharukh Mirza,Sharukh,Mirza,1353,1
kingston upon thames,chessington south malden rushett,E09000021,todo,The Official Monster Raving Loony Party,Other,A. Gent Chinners,A.,Chinners,61,0
kingston upon thames,chessington south malden rushett,E09000021,todo,The Official Monster Raving Loony Party,Other,Captain Coily,Captain,Coily,47,0
kingston upon thames,chessington south malden rushett,E09000021,todo,The Official Monster Raving Loony Party,Other,Joe Lucky Guv,Joe,Guv,65,0
kingston upon thames,chessington south malden rushett,E09000021,todo,The Official Monster Raving Loony Party,Other,Undertaking Director Brunskill,Undertaking,Brunskill,90,0
kingston upon thames,coombe hill,E09000021,E05000406,Conservative and Unionist Party,Con,Ian George,Ian,George,875,1
kingston upon thames,coombe hill,E09000021,E05000406,Conservative and Unionist Party,Con,Rowena Bass,Rowena,Bass,960,1
kingston upon thames,coombe hill,E09000021,E05000406,Kingston Independent Residents Group,Other,Adrian King,Adrian,King,139,0
