councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
Hounslow,Brentford,E09000018,E05000347,Labour Party,Lab,"Savin, Myra Ms.",Myra,Savin,1875,1
Hounslow,Brentford,E09000018,E05000347,Conservative Party,Con,"Roskott, Helen M. Ms.",Helen,Roskott,733,0
Hounslow,Brentford,E09000018,E05000347,Conservative Party,Con,"Giles, Gabriella S. G. Ms.",Gabriella,Giles,715,0
Hounslow,Brentford,E09000018,E05000347,Conservative Party,Con,"Tanner, Julian S. G.",Julian,Tanner,693,0
Hounslow,Brentford,E09000018,E05000347,Green Party,Grn,"Bradley, John W.",John,Bradley,683,0
Hounslow,Brentford,E09000018,E05000347,UK Independence Party (UKIP),Other,"Thomas, Ryan J.",Ryan,Thomas,610,0
Hounslow,Brentford,E09000018,E05000347,Liberal Democrats,LD,"Bourke, Joseph G.",Joseph,Bourke,311,0
Hounslow,Brentford,E09000018,E05000347,The Community (London Borough of Hounslow),Other,"Cox, David J.",David,Cox,229,0
Hounslow,Brentford,E09000018,E05000347,Liberal Democrats,LD,"Bourke, Sean Y.",Sean,Bourke,223,0
Hounslow,Brentford,E09000018,E05000347,Liberal Democrats,LD,"Naqvi, Mona Z. Ms.",Mona,Naqvi,223,0
Hounslow,Brentford,E09000018,E05000347,All People's Party,Other,"Azu, Godson",Godson,Azu,152,0
Hounslow,Chiswick Homefields,E09000018,E05000348,Conservative Party,Con,"Todd, John R.*",John,Todd,1758,1
Hounslow,Chiswick Homefields,E09000018,E05000348,Conservative Party,Con,"Mcgregor, Gerald A. R.*",Gerald,Mcgregor,1672,1
Hounslow,Chiswick Homefields,E09000018,E05000348,Conservative Party,Con,"Oulds, Robert*",Robert,Oulds,1578,1
Hounslow,Chiswick Homefields,E09000018,E05000348,Labour Party,Lab,"Ogbogbo, Mendora",Mendora,Ogbogbo,1349,0
Hounslow,Chiswick Homefields,E09000018,E05000348,Labour Party,Lab,"Jarche, Nada",Nada,Jarche,1092,0
Hounslow,Chiswick Homefields,E09000018,E05000348,Labour Party,Lab,"Flintoff, Crispin",Crispin,Flintoff,797,0
Hounslow,Chiswick Homefields,E09000018,E05000348,Liberal Democrats,LD,"Rees, Charles",Charles,Rees,337,0
Hounslow,Chiswick Homefields,E09000018,E05000348,Green Party,Grn,"Southey, Olivia Ms.",Olivia,Southey,288,0
Hounslow,Chiswick Riverside,E09000018,E05000349,Conservative Party,Con,"Hearn, Sam*",Sam,Hearn,1615,1
Hounslow,Chiswick Riverside,E09000018,E05000349,Conservative Party,Con,"Barwood, Felicity Ms.*",Felicity,Barwood,1572,1
Hounslow,Chiswick Riverside,E09000018,E05000349,Conservative Party,Con,"Lynch, Paul K. J.*",Paul,Lynch,1560,1
Hounslow,Chiswick Riverside,E09000018,E05000349,Labour Party,Lab,"Ruhel, Rakib",Rakib,Ruhel,749,0
Hounslow,Chiswick Riverside,E09000018,E05000349,Green Party,Grn,"Scott, Diane M. Ms.",Diane,Scott,688,0
Hounslow,Chiswick Riverside,E09000018,E05000349,Labour Party,Lab,"Sheppy, Gordon A.",Gordon,Sheppy,675,0
Hounslow,Chiswick Riverside,E09000018,E05000349,Labour Party,Lab,"Bhatti, Rasheed",Rasheed,Bhatti,665,0
Hounslow,Chiswick Riverside,E09000018,E05000349,Independent,Ind,"Murray, Andy",Andy,Murray,623,0
Hounslow,Chiswick Riverside,E09000018,E05000349,Green Party,Grn,"Goldsmith, Daniel C.",Daniel,Goldsmith,617,0
Hounslow,Chiswick Riverside,E09000018,E05000349,Green Party,Grn,"Bedi, Rachhpaul",Rachhpaul,Bedi,478,0
Hounslow,Chiswick Riverside,E09000018,E05000349,UK Independence Party (UKIP),Other,"Mabbutt, Simon F.",Simon,Mabbutt,346,0
Hounslow,Chiswick Riverside,E09000018,E05000349,Liberal Democrats,LD,"Van der Esch, Phyllis A. Ms.",Phyllis,Van der Esch,317,0
Hounslow,Cranford,E09000018,E05000350,Labour Party,Lab,"Sangha, Sohan S.*",Sohan,Sangha,2085,1
Hounslow,Cranford,E09000018,E05000350,Labour Party,Lab,"Saeed, Daanish",Daanish,Saeed,1813,1
Hounslow,Cranford,E09000018,E05000350,Labour Party,Lab,"Virdi, Gurpal S.",Gurpal,Virdi,1643,1
Hounslow,Cranford,E09000018,E05000350,Conservative Party,Con,"Gill, Sarbjit S.",Sarbjit,Gill,987,0
Hounslow,Cranford,E09000018,E05000350,Conservative Party,Con,"Lalli, Del",Del,Lalli,851,0
Hounslow,Cranford,E09000018,E05000350,Conservative Party,Con,"Iqbal, Javaid",Javaid,Iqbal,801,0
Hounslow,Cranford,E09000018,E05000350,UK Independence Party (UKIP),Other,"Brown, Stuart C. T.",Stuart,Brown,508,0
Hounslow,Cranford,E09000018,E05000350,Liberal Democrats,LD,"Sekhon, Ray",Ray,Sekhon,235,0
Hounslow,Feltham North,E09000018,E05000351,Labour Party,Lab,"Chatt, John W.",John,Chatt,1332,1
Hounslow,Feltham North,E09000018,E05000351,Labour Party,Lab,"Mir, Hina",Hina,Mir,1283,1
Hounslow,Feltham North,E09000018,E05000351,Labour Party,Lab,"Malik, Khulique A.",Khulique,Malik,1163,1
Hounslow,Feltham North,E09000018,E05000351,UK Independence Party (UKIP),Other,"Hutchison, Gill Ms.*",Gill,Hutchison,1061,0
Hounslow,Feltham North,E09000018,E05000351,Conservative Party,Con,"Kalinowski, Jarek",Jarek,Kalinowski,808,0
Hounslow,Feltham North,E09000018,E05000351,Conservative Party,Con,"Athwal, Gurbachan S.",Gurbachan,Athwal,746,0
Hounslow,Feltham North,E09000018,E05000351,Conservative Party,Con,"Majid, Abdul",Abdul,Majid,734,0
Hounslow,Feltham North,E09000018,E05000351,Green Party,Grn,"Ivison, Greg",Greg,Ivison,356,0
Hounslow,Feltham North,E09000018,E05000351,Liberal Democrats,LD,"Pierce, Carl M.",Carl,Pierce,301,0
Hounslow,Feltham West,E09000018,E05000352,Labour Party,Lab,"Hughes, David M.",David,Hughes,1695,1
Hounslow,Feltham West,E09000018,E05000352,Labour Party,Lab,"Hughes, Elizabeth P. Ms.",Elizabeth,Hughes,1691,1
Hounslow,Feltham West,E09000018,E05000352,Labour Party,Lab,"Mitchell, Alan",Alan,Mitchell,1556,1
Hounslow,Feltham West,E09000018,E05000352,UK Independence Party (UKIP),Other,"Botterill, Colin J.*",Colin,Botterill,1171,0
Hounslow,Feltham West,E09000018,E05000352,Conservative Party,Con,"Lipka, Agnieszka Ms.",Agnieszka,Lipka,861,0
Hounslow,Feltham West,E09000018,E05000352,Conservative Party,Con,"Malinski, Patryk",Patryk,Malinski,818,0
Hounslow,Feltham West,E09000018,E05000352,Conservative Party,Con,"Rai, Anand K.",Anand,Rai,718,0
Hounslow,Hanworth,E09000018,E05000353,Labour Party,Lab,"Atterton, Candice A. Ms.",Candice,Atterton,1404,1
Hounslow,Hanworth,E09000018,E05000353,Labour Party,Lab,"Foote, Richard W.",Richard,Foote,1349,1
Hounslow,Hanworth,E09000018,E05000353,Labour Party,Lab,"Chaudhary, Samia",Samia,Chaudhary,1285,1
Hounslow,Hanworth,E09000018,E05000353,UK Independence Party (UKIP),Other,"Botterill, Dean R. L.",Dean,Botterill,885,0
Hounslow,Hanworth,E09000018,E05000353,Conservative Party,Con,"Khan, Koisor",Koisor,Khan,550,0
Hounslow,Hanworth,E09000018,E05000353,Conservative Party,Con,"Ahmed, Shakil",Shakil,Ahmed,538,0
Hounslow,Hanworth,E09000018,E05000353,Conservative Party,Con,"Ratnayake, Nanda K.",Nanda,Ratnayake,494,0
Hounslow,Hanworth,E09000018,E05000353,Green Party,Grn,"Gough, Steve",Steve,Gough,411,0
Hounslow,Hanworth,E09000018,E05000353,Liberal Democrats,LD,"Bennett, Joan M. Ms.",Joan,Bennett,370,0
Hounslow,Hanworth Park,E09000018,E05000354,Labour Party,Lab,"Howe, Tina Ms.",Tina,Howe,1264,1
Hounslow,Hanworth Park,E09000018,E05000354,Labour Party,Lab,"Gurung, Bishnu B.",Bishnu,Gurung,1170,1
Hounslow,Hanworth Park,E09000018,E05000354,Labour Party,Lab,"Khan, Hanif A.",Hanif,Khan,1124,1
Hounslow,Hanworth Park,E09000018,E05000354,Conservative Party,Con,"Atkinson, Kath Ms.",Kath,Atkinson,941,0
Hounslow,Hanworth Park,E09000018,E05000354,UK Independence Party (UKIP),Other,"Ball, John",John,Ball,934,0
Hounslow,Hanworth Park,E09000018,E05000354,Conservative Party,Con,"Jabbal, Paul*",Paul,Jabbal,921,0
Hounslow,Hanworth Park,E09000018,E05000354,Conservative Party,Con,"Wood, Philippa C. Ms.",Philippa,Wood,890,0
Hounslow,Hanworth Park,E09000018,E05000354,UK Independence Party (UKIP),Other,"Stewart, Becky Ms.*",Becky,Stewart,885,0
Hounslow,Hanworth Park,E09000018,E05000354,UK Independence Party (UKIP),Other,"Williams, Beverley Ms.*",Beverley,Williams,832,0
Hounslow,Hanworth Park,E09000018,E05000354,Liberal Democrats,LD,"Martin, Simon T.",Simon,Martin,275,0
Hounslow,Heston Central,E09000018,E05000355,Labour Party,Lab,"Hear, Harleen A.",Harleen,Hear,2095,1
Hounslow,Heston Central,E09000018,E05000355,Labour Party,Lab,"Buttar, Manjit S.",Manjit,Buttar,2041,1
Hounslow,Heston Central,E09000018,E05000355,Labour Party,Lab,"Purewal, Surinder S.",Surinder,Purewal,1951,1
Hounslow,Heston Central,E09000018,E05000355,Conservative Party,Con,"Dhillon, Amarjit S.*",Amarjit,Dhillon,1018,0
Hounslow,Heston Central,E09000018,E05000355,Conservative Party,Con,"Malik, Karamat A.",Karamat,Malik,968,0
Hounslow,Heston Central,E09000018,E05000355,Conservative Party,Con,"Karwal, Radhesham",Radhesham,Karwal,836,0
Hounslow,Heston Central,E09000018,E05000355,UK Independence Party (UKIP),Other,"Barnes, Clive G.",Clive,Barnes,420,0
Hounslow,Heston East,E09000018,E05000356,Labour Party,Lab,"Kaur, Kamaljit*",Kamaljit,Kaur,2151,1
Hounslow,Heston East,E09000018,E05000356,Labour Party,Lab,"Lal, Gurmail S.*",Gurmail,Lal,2063,1
Hounslow,Heston East,E09000018,E05000356,Labour Party,Lab,"Mann, Amrit*",Amrit,Mann,2037,1
Hounslow,Heston East,E09000018,E05000356,Conservative Party,Con,"Kenton, Michael J.",Michael,Kenton,766,0
Hounslow,Heston East,E09000018,E05000356,Conservative Party,Con,"Bansal, Sati",Sati,Bansal,720,0
Hounslow,Heston East,E09000018,E05000356,Conservative Party,Con,"Siddiqi, Rehana",Rehana,Siddiqi,619,0
Hounslow,Heston East,E09000018,E05000356,Green Party,Grn,"Shaw, Andrew",Andrew,Shaw,456,0
Hounslow,Heston West,E09000018,E05000357,Labour Party,Lab,"Bath, Rajinder S.*",Rajinder,Bath,2491,1
Hounslow,Heston West,E09000018,E05000357,Labour Party,Lab,"Bath, Lily Ms.",Lily,Bath,2419,1
Hounslow,Heston West,E09000018,E05000357,Labour Party,Lab,"Rajawat, Shantanu S.*",Shantanu,Rajawat,2323,1
Hounslow,Heston West,E09000018,E05000357,Conservative Party,Con,"Panesar, Baljinder S.",Baljinder,Panesar,727,0
Hounslow,Heston West,E09000018,E05000357,Conservative Party,Con,"Sahota, Harinder S.",Harinder,Sahota,668,0
Hounslow,Heston West,E09000018,E05000357,Conservative Party,Con,"Singh, Herdeep",Herdeep,Singh,600,0
Hounslow,Heston West,E09000018,E05000357,UK Independence Party (UKIP),Other,"Barnes, Anne E. Ms.",Anne,Barnes,503,0
Hounslow,Heston West,E09000018,E05000357,Liberal Democrats,LD,"Braby, Patricia J. Ms.",Patricia,Braby,279,0
Hounslow,Hounslow Central,E09000018,E05000358,Labour Party,Lab,"Grewal, Pritam S.*",Pritam,Grewal,2283,1
Hounslow,Hounslow Central,E09000018,E05000358,Labour Party,Lab,"Grewal, Ajmer*",Ajmer,Grewal,2224,1
Hounslow,Hounslow Central,E09000018,E05000358,Labour Party,Lab,"Malik, Nisar A.",Nisar,Malik,2088,1
Hounslow,Hounslow Central,E09000018,E05000358,Conservative Party,Con,"Quick, Christine M. Ms.",Christine,Quick,997,0
Hounslow,Hounslow Central,E09000018,E05000358,Conservative Party,Con,"Singh, Maneesh",Maneesh,Singh,873,0
Hounslow,Hounslow Central,E09000018,E05000358,Conservative Party,Con,"Tangri, Raj",Raj,Tangri,724,0
Hounslow,Hounslow Central,E09000018,E05000358,Green Party,Grn,"Beaton, Tom",Tom,Beaton,522,0
Hounslow,Hounslow Central,E09000018,E05000358,UK Independence Party (UKIP),Other,"Reed, Barry R.",Barry,Reed,429,0
Hounslow,Hounslow Central,E09000018,E05000358,Liberal Democrats,LD,"Cave, Margaret L. M. Ms.",Margaret,Cave,420,0
Hounslow,Hounslow Heath,E09000018,E05000359,Labour Party,Lab,"Ellar, Colin*",Colin,Ellar,2331,1
Hounslow,Hounslow Heath,E09000018,E05000359,Labour Party,Lab,"Malhotra, Mukesh",Mukesh,Malhotra,2238,1
Hounslow,Hounslow Heath,E09000018,E05000359,Labour Party,Lab,"Smart, Corinna M. Ms.*",Corinna,Smart,2177,1
Hounslow,Hounslow Heath,E09000018,E05000359,Conservative Party,Con,"Gallagher, Bela Ms.",Bela,Gallagher,770,0
Hounslow,Hounslow Heath,E09000018,E05000359,Conservative Party,Con,"Cusworth, Patrick",Patrick,Cusworth,739,0
Hounslow,Hounslow Heath,E09000018,E05000359,Conservative Party,Con,"Vanstone, Peter J.",Peter,Vanstone,696,0
Hounslow,Hounslow Heath,E09000018,E05000359,Green Party,Grn,"Wells, Stefan E.",Stefan,Wells,390,0
Hounslow,Hounslow Heath,E09000018,E05000359,Liberal Democrats,LD,"Billenness, Sally A. Ms.",Sally,Billenness,322,0
Hounslow,Hounslow Heath,E09000018,E05000359,Liberal Democrats,LD,"Billenness, Mark",Mark,Billenness,271,0
Hounslow,Hounslow South,E09000018,E05000360,Labour Party,Lab,"Bruce, Tom",Tom,Bruce,1980,1
Hounslow,Hounslow South,E09000018,E05000360,Labour Party,Lab,"Whatley, Bob",Bob,Whatley,1830,1
Hounslow,Hounslow South,E09000018,E05000360,Labour Party,Lab,"Mehrban, Shaida",Shaida,Mehrban,1747,1
Hounslow,Hounslow South,E09000018,E05000360,Conservative Party,Con,"Davies, Lin*",Lin,Davies,1283,0
Hounslow,Hounslow South,E09000018,E05000360,Conservative Party,Con,"Fisher, Brad*",Brad,Fisher,1275,0
Hounslow,Hounslow South,E09000018,E05000360,Conservative Party,Con,"Fisher, Pam Ms.*",Pam,Fisher,1194,0
Hounslow,Hounslow South,E09000018,E05000360,UK Independence Party (UKIP),Other,"Cronin, Kevin D.",Kevin,Cronin,633,0
Hounslow,Hounslow South,E09000018,E05000360,Green Party,Grn,"Agius, Anthony",Anthony,Agius,516,0
Hounslow,Hounslow South,E09000018,E05000360,Liberal Democrats,LD,"Ali, Syed M.",Syed,Ali,321,0
Hounslow,Hounslow West,E09000018,E05000361,Labour Party,Lab,"Sharma, Jagdish R.*",Jagdish,Sharma,2262,1
Hounslow,Hounslow West,E09000018,E05000361,Labour Party,Lab,"Grewal, Puneet",Puneet,Grewal,2160,1
Hounslow,Hounslow West,E09000018,E05000361,Labour Party,Lab,"Chopra, Bandna",Bandna,Chopra,2081,1
Hounslow,Hounslow West,E09000018,E05000361,Conservative Party,Con,"Ahmad, Saad J.",Saad,Ahmad,803,0
Hounslow,Hounslow West,E09000018,E05000361,Conservative Party,Con,"Sandhu, Jagir S.",Jagir,Sandhu,700,0
Hounslow,Hounslow West,E09000018,E05000361,Conservative Party,Con,"Thind, Mandip S.",Mandip,Thind,658,0
Hounslow,Hounslow West,E09000018,E05000361,Independent,Ind,"Dhillon, Ajmer S.*",Ajmer,Dhillon,491,0
Hounslow,Hounslow West,E09000018,E05000361,Green Party,Grn,"Vougioukas, Alexander",Alexander,Vougioukas,359,0
Hounslow,Hounslow West,E09000018,E05000361,Liberal Democrats,LD,"Howliston, Robina M. Ms.",Robina,Howliston,284,0
Hounslow,Hounslow West,E09000018,E05000361,Independent,Ind,"Gallup, Bill",Bill,Gallup,244,0
Hounslow,Isleworth,E09000018,E05000362,Labour Party,Lab,"Green, Lynn Ms.",Lynn,Green,1601,1
Hounslow,Isleworth,E09000018,E05000362,Labour Party,Lab,"Mayne, Ed*",Ed,Mayne,1492,1
Hounslow,Isleworth,E09000018,E05000362,Labour Party,Lab,"Sampson, Sue Ms.*",Sue,Sampson,1491,1
Hounslow,Isleworth,E09000018,E05000362,The Community (London Borough of Hounslow),Other,"Andrews, Philip",Philip,Andrews,746,0
Hounslow,Isleworth,E09000018,E05000362,The Community (London Borough of Hounslow),Other,"Doran, Patricia J. Ms.",Patricia,Doran,684,0
Hounslow,Isleworth,E09000018,E05000362,The Community (London Borough of Hounslow),Other,"Fisher, Paul A.",Paul,Fisher,658,0
Hounslow,Isleworth,E09000018,E05000362,Conservative Party,Con,"Farhat, Fadi",Fadi,Farhat,595,0
Hounslow,Isleworth,E09000018,E05000362,Conservative Party,Con,"Jarche, Sana",Sana,Jarche,526,0
Hounslow,Isleworth,E09000018,E05000362,Conservative Party,Con,"Jarche, Mohamad A.",Mohamad,Jarche,507,0
Hounslow,Isleworth,E09000018,E05000362,UK Independence Party (UKIP),Other,"Adams, Kelly",Kelly,Adams,447,0
Hounslow,Isleworth,E09000018,E05000362,UK Independence Party (UKIP),Other,"Flynn, Melanie Ms.",Melanie,Flynn,374,0
Hounslow,Isleworth,E09000018,E05000362,UK Independence Party (UKIP),Other,"Smith, Sharon Ms.",Sharon,Smith,356,0
Hounslow,Isleworth,E09000018,E05000362,Green Party,Grn,"Ferris, John",John,Ferris,350,0
Hounslow,Isleworth,E09000018,E05000362,Liberal Democrats,LD,"Bourke, Sheena Y. Ms.",Sheena,Bourke,194,0
Hounslow,Isleworth,E09000018,E05000362,Independent,Ind,"Griffiths, David W.",David,Griffiths,50,0
Hounslow,Osterley and Spring Grove,E09000018,E05000363,Labour Party,Lab,"Louki, Tony",Tony,Louki,1632,1
Hounslow,Osterley and Spring Grove,E09000018,E05000363,Conservative Party,Con,"O'Reilly, Sheila M. Ms.",Sheila,O'Reilly,1596,1
Hounslow,Osterley and Spring Grove,E09000018,E05000363,Conservative Party,Con,"Carey, Peter F. d. V.",Peter,Carey,1588,1
Hounslow,Osterley and Spring Grove,E09000018,E05000363,Labour Party,Lab,"Chaudri, Unsa K.",Unsa,Chaudri,1536,0
Hounslow,Osterley and Spring Grove,E09000018,E05000363,Labour Party,Lab,"Mcevoy, Stephen M.",Stephen,Mcevoy,1506,0
Hounslow,Osterley and Spring Grove,E09000018,E05000363,Conservative Party,Con,"Gosain, Ajoy",Ajoy,Gosain,1345,0
Hounslow,Osterley and Spring Grove,E09000018,E05000363,Green Party,Grn,"Winkworth, Maggie Ms.",Maggie,Winkworth,604,0
Hounslow,Osterley and Spring Grove,E09000018,E05000363,Liberal Democrats,LD,"James, John C. U.",John,James,438,0
Hounslow,Syon,E09000018,E05000364,Labour Party,Lab,"Curran, Steve*",Steve,Curran,1686,1
Hounslow,Syon,E09000018,E05000364,Labour Party,Lab,"Dunne, Katherine S. Ms.",Katherine,Dunne,1673,1
Hounslow,Syon,E09000018,E05000364,Labour Party,Lab,"Dennison, Theo C.*",Theo,Dennison,1615,1
Hounslow,Syon,E09000018,E05000364,The Community (London Borough of Hounslow),Other,"Andrews, Caroline J. Ms.",Caroline,Andrews,937,0
Hounslow,Syon,E09000018,E05000364,The Community (London Borough of Hounslow),Other,"Fisher, Shirley L. Ms.",Shirley,Fisher,811,0
Hounslow,Syon,E09000018,E05000364,The Community (London Borough of Hounslow),Other,"Speed, Ian J. D.",Ian,Speed,742,0
Hounslow,Syon,E09000018,E05000364,Conservative Party,Con,"Gerrey, David C.",David,Gerrey,732,0
Hounslow,Syon,E09000018,E05000364,Conservative Party,Con,"Mushiso, Ron",Ron,Mushiso,617,0
Hounslow,Syon,E09000018,E05000364,Conservative Party,Con,"Gill, Ranjit",Ranjit,Gill,606,0
Hounslow,Syon,E09000018,E05000364,UK Independence Party (UKIP),Other,"Motion, Paul W.",Paul,Motion,549,0
Hounslow,Syon,E09000018,E05000364,Green Party,Grn,"Firkins, Tony",Tony,Firkins,487,0
Hounslow,Syon,E09000018,E05000364,Liberal Democrats,LD,"Brown, Joan F. Ms.",Joan,Brown,291,0
Hounslow,Turnham Green,E09000018,E05000365,Conservative Party,Con,"Davies, Samantha T. Ms.*",Samantha,Davies,1587,1
Hounslow,Turnham Green,E09000018,E05000365,Conservative Party,Con,"Thompson, Peter*",Peter,Thompson,1517,1
Hounslow,Turnham Green,E09000018,E05000365,Conservative Party,Con,"Lee, Adrian H.*",Adrian,Lee,1402,1
Hounslow,Turnham Green,E09000018,E05000365,Labour Party,Lab,"Lewin, Andrew A.",Andrew,Lewin,903,0
Hounslow,Turnham Green,E09000018,E05000365,Labour Party,Lab,"Mcloughlin, David",David,Mcloughlin,881,0
Hounslow,Turnham Green,E09000018,E05000365,Labour Party,Lab,"Nathan, Peter D.",Peter,Nathan,791,0
Hounslow,Turnham Green,E09000018,E05000365,Green Party,Grn,"Gibbons, Sean",Sean,Gibbons,700,0
Hounslow,Turnham Green,E09000018,E05000365,Liberal Democrats,LD,"Gewanter, William A. B.",William,Gewanter,520,0
Islington,Barnsbury,E09000019,E05000366,Labour Party,Lab,"Murray, James*",James,Murray,2110,1
Islington,Barnsbury,E09000019,E05000366,Labour Party,Lab,"Chowdhury, Jilani*",Jilani,Chowdhury,1948,1
Islington,Barnsbury,E09000019,E05000366,Labour Party,Lab,"Hamitouche, Mouna Ms.*",Mouna,Hamitouche,1910,1
Islington,Barnsbury,E09000019,E05000366,Conservative Party,Con,"Cullen, Stuart",Stuart,Cullen,710,0
Islington,Barnsbury,E09000019,E05000366,Conservative Party,Con,"Eldridge, Joseph",Joseph,Eldridge,604,0
Islington,Barnsbury,E09000019,E05000366,Conservative Party,Con,"Simms, Alicia R. Ms.",Alicia,Simms,594,0
Islington,Barnsbury,E09000019,E05000366,Green Party,Grn,"Hicks, Harry",Harry,Hicks,467,0
Islington,Barnsbury,E09000019,E05000366,Green Party,Grn,"Magudia, Rosie Ms.",Rosie,Magudia,447,0
Islington,Barnsbury,E09000019,E05000366,Liberal Democrats,LD,"Christmas, David J.",David,Christmas,400,0
Islington,Barnsbury,E09000019,E05000366,Green Party,Grn,"Parsons, Matthew",Matthew,Parsons,327,0
Islington,Barnsbury,E09000019,E05000366,Liberal Democrats,LD,"Lewis, Kristina Ms.",Kristina,Lewis,309,0
Islington,Barnsbury,E09000019,E05000366,Liberal Democrats,LD,"Willoughby, Laura Ms.",Laura,Willoughby,286,0
Islington,Barnsbury,E09000019,E05000366,Trade Unionist and Socialist Coalition,Other,"Woodburn, Lesley Ms.",Lesley,Woodburn,100,0
Islington,Bunhill,E09000019,E05000367,Labour Party,Lab,"Gallagher, Troy*",Troy,Gallagher,1762,1
Islington,Bunhill,E09000019,E05000367,Labour Party,Lab,"Webbe, Claudia N. Ms.*",Claudia,Webbe,1663,1
Islington,Bunhill,E09000019,E05000367,Labour Party,Lab,"Khan, Robert*",Robert,Khan,1541,1
Islington,Bunhill,E09000019,E05000367,Conservative Party,Con,"Barber, Craig J. F.",Craig,Barber,663,0
Islington,Bunhill,E09000019,E05000367,Conservative Party,Con,"Coleman, Flora N. J. P. Ms.",Flora,Coleman,618,0
Islington,Bunhill,E09000019,E05000367,Conservative Party,Con,"Francescone, Orson",Orson,Francescone,570,0
Islington,Bunhill,E09000019,E05000367,UK Independence Party (UKIP),Other,"Muswell, Peter S.",Peter,Muswell,525,0
Islington,Bunhill,E09000019,E05000367,Green Party,Grn,"Bowker, Tom",Tom,Bowker,455,0
Islington,Bunhill,E09000019,E05000367,Green Party,Grn,"Elston, Leigh Ms.",Leigh,Elston,429,0
Islington,Bunhill,E09000019,E05000367,Green Party,Grn,"Hickey, Ben",Ben,Hickey,425,0
Islington,Bunhill,E09000019,E05000367,Liberal Democrats,LD,"Trotter, Joseph R.",Joseph,Trotter,352,0
Islington,Bunhill,E09000019,E05000367,Liberal Democrats,LD,"Hall, Adrian C. R.",Adrian,Hall,321,0
Islington,Bunhill,E09000019,E05000367,Liberal Democrats,LD,"Wright, Kelly A. Ms.",Kelly,Wright,308,0
Islington,Caledonian,E09000019,E05000368,Labour Party,Lab,"Convery, Paul*",Paul,Convery,2372,1
Islington,Caledonian,E09000019,E05000368,Labour Party,Lab,"Perry, Rupert*",Rupert,Perry,1954,1
Islington,Caledonian,E09000019,E05000368,Labour Party,Lab,"O'Halloran, Una Ms.",Una,O'Halloran,1907,1
Islington,Caledonian,E09000019,E05000368,Green Party,Grn,"Gordon, Alex",Alex,Gordon,670,0
Islington,Caledonian,E09000019,E05000368,Green Party,Grn,"Marks, Sarah Ms.",Sarah,Marks,585,0
Islington,Caledonian,E09000019,E05000368,Conservative Party,Con,"Cottis, Stuart",Stuart,Cottis,492,0
Islington,Caledonian,E09000019,E05000368,Green Party,Grn,"Muminova, Ozoda Ms.",Ozoda,Muminova,441,0
Islington,Caledonian,E09000019,E05000368,Conservative Party,Con,"Webster, Duncan",Duncan,Webster,433,0
Islington,Caledonian,E09000019,E05000368,Conservative Party,Con,"Pinder, Richard J.",Richard,Pinder,417,0
Islington,Caledonian,E09000019,E05000368,Liberal Democrats,LD,"Costide, Iolanda Ms.",Iolanda,Costide,382,0
Islington,Caledonian,E09000019,E05000368,Liberal Democrats,LD,"Johnson, Tim",Tim,Johnson,320,0
Islington,Caledonian,E09000019,E05000368,Liberal Democrats,LD,"Ridzuan-Allen, Hannah Ms.",Hannah,Ridzuan-Allen,252,0
Islington,Canonbury,E09000019,E05000369,Labour Party,Lab,"Diner, Alexander",Alexander,Diner,1569,1
Islington,Canonbury,E09000019,E05000369,Labour Party,Lab,"Jeapes, Clare Ms.",Clare,Jeapes,1556,1
Islington,Canonbury,E09000019,E05000369,Labour Party,Lab,"Wayne, Nicholas",Nicholas,Wayne,1413,1
Islington,Canonbury,E09000019,E05000369,Liberal Democrats,LD,"Cox, Alex",Alex,Cox,805,0
Islington,Canonbury,E09000019,E05000369,Liberal Democrats,LD,"Smith, Barbara G. Ms.",Barbara,Smith,716,0
Islington,Canonbury,E09000019,E05000369,Liberal Democrats,LD,"Magudia, Mihir",Mihir,Magudia,613,0
Islington,Canonbury,E09000019,E05000369,Conservative Party,Con,"Kalar, Amo",Amo,Kalar,467,0
Islington,Canonbury,E09000019,E05000369,Green Party,Grn,"Geissendorfer, Lilli Ms.",Lilli,Geissendorfer,464,0
Islington,Canonbury,E09000019,E05000369,Green Party,Grn,"Turner, Georgina Ms.",Georgina,Turner,464,0
Islington,Canonbury,E09000019,E05000369,Conservative Party,Con,"Watts, Nigel W. R.",Nigel,Watts,441,0
Islington,Canonbury,E09000019,E05000369,Conservative Party,Con,"Toms Hrnciarova, Jana Ms.",Jana,Toms Hrnciarova,418,0
Islington,Canonbury,E09000019,E05000369,Green Party,Grn,"Halvorsen, Richard",Richard,Halvorsen,391,0
Islington,Clerkenwell,E09000019,E05000370,Labour Party,Lab,"Andrews, Raphael*",Raphael,Andrews,1553,1
Islington,Clerkenwell,E09000019,E05000370,Labour Party,Lab,"Donovan, Alice Ms.",Alice,Donovan,1395,1
Islington,Clerkenwell,E09000019,E05000370,Labour Party,Lab,"Court, James",James,Court,1385,1
Islington,Clerkenwell,E09000019,E05000370,Liberal Democrats,LD,"Chowdhury, Tahmid R.",Tahmid,Chowdhury,690,0
Islington,Clerkenwell,E09000019,E05000370,Liberal Democrats,LD,"Williamson, James R.",James,Williamson,680,0
Islington,Clerkenwell,E09000019,E05000370,Green Party,Grn,"Darwazeh, Rachel Ms.",Rachel,Darwazeh,599,0
