councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
hillingdon,northwood hills,E09000017,E05000336,Conservative and Unionist Party,Con,X,X_Anthony,X_Hudd,1627,1
hillingdon,northwood hills,E09000017,E05000336,Green Party,Grn,X,X_Chris,X_Falola,310,0
hillingdon,northwood hills,E09000017,E05000336,Green Party,Grn,X,X_Gunseli,X_Tate,319,0
hillingdon,northwood hills,E09000017,E05000336,Labour Party,Lab,X,X_Deniz,X_Zuoriki,754,0
hillingdon,northwood hills,E09000017,E05000336,Labour Party,Lab,X,X_Dauphine,X_Leeming,640,0
hillingdon,northwood hills,E09000017,E05000336,Liberal Democrats,LD,X,X_David,X_Olaifa,359,0
hillingdon,pinkwell,E09000017,E05000337,Conservative and Unionist Party,Con,X,X_Mark,X_Dogus,635,0
hillingdon,pinkwell,E09000017,E05000337,Conservative and Unionist Party,Con,X,X_Lynda,X_Newell,669,0
hillingdon,pinkwell,E09000017,E05000337,Conservative and Unionist Party,Con,X,X_Robert,X_Gurm,692,0
hillingdon,pinkwell,E09000017,E05000337,Labour Party,Lab,X,X_Unsa,X_Cherry,2154,1
hillingdon,pinkwell,E09000017,E05000337,Labour Party,Lab,X,X_Christopher,X_Boyd,2214,1
hillingdon,pinkwell,E09000017,E05000337,Labour Party,Lab,X,X_Paul,X_Sargent,2314,1
hillingdon,ruislip,E09000017,todo,Conservative and Unionist Party,Con,X,X_Martin,X_Pritchard,3115,1
hillingdon,ruislip,E09000017,todo,Conservative and Unionist Party,Con,X,X_Helene,X_Adams,3103,1
hillingdon,ruislip,E09000017,todo,Conservative and Unionist Party,Con,X,X_Izzy,X_Hartley,3242,1
hillingdon,ruislip,E09000017,todo,Green Party,Grn,X,X_Paul,X_Siemicki,625,0
hillingdon,ruislip,E09000017,todo,Green Party,Grn,X,X_Krystel,X_Waddilove,374,0
hillingdon,ruislip,E09000017,todo,Green Party,Grn,X,X_Martin,X_Davis,411,0
hillingdon,ruislip,E09000017,todo,Labour Party,Lab,X,X_Tracey,X_Kaweesa,808,0
hillingdon,ruislip,E09000017,todo,Labour Party,Lab,X,X_Maisha,X_Herman,892,0
hillingdon,ruislip,E09000017,todo,Labour Party,Lab,X,X_Martin,X_Small,986,0
hillingdon,ruislip,E09000017,todo,Liberal Democrats,LD,X,X_Jordan,X_Carman,546,0
hillingdon,ruislip manor,E09000017,todo,Conservative and Unionist Party,Con,X,X_Keith,X_Miah,1951,1
hillingdon,ruislip manor,E09000017,todo,Conservative and Unionist Party,Con,X,X_Rupa,X_Fothergill,1976,1
hillingdon,ruislip manor,E09000017,todo,Green Party,Grn,X,X_Elizabeth,X_Williams,228,0
hillingdon,ruislip manor,E09000017,todo,Green Party,Grn,X,X_Iman,X_Verboven,291,0
hillingdon,ruislip manor,E09000017,todo,Labour Party,Lab,X,X_James,X_Hunter,806,0
hillingdon,ruislip manor,E09000017,todo,Labour Party,Lab,X,X_Sue,X_Turner,782,0
hillingdon,ruislip manor,E09000017,todo,Liberal Democrats,LD,X,X_Martin,X_Rowe,268,0
hillingdon,south ruislip,E09000017,E05000338,Conservative and Unionist Party,Con,X,X_Sharda,X_Karamehmet,2343,1
hillingdon,south ruislip,E09000017,E05000338,Conservative and Unionist Party,Con,X,X_David,X_Lesyk,2373,1
hillingdon,south ruislip,E09000017,E05000338,Conservative and Unionist Party,Con,X,X_Alastair,X_Naqshbandi,2356,1
hillingdon,south ruislip,E09000017,E05000338,Green Party,Grn,X,X_Julian,X_Reed,365,0
hillingdon,south ruislip,E09000017,E05000338,Green Party,Grn,X,X_Douge,X_Ingram,271,0
hillingdon,south ruislip,E09000017,E05000338,Green Party,Grn,X,X_Sanjay,X_Frost,385,0
hillingdon,south ruislip,E09000017,E05000338,Independent,Ind,X,X_Charles,X_Williams,298,0
hillingdon,south ruislip,E09000017,E05000338,Labour Party,Lab,X,X_Ramesh,X_Prenci,1176,0
hillingdon,south ruislip,E09000017,E05000338,Labour Party,Lab,X,X_Kirsty,X_Jenner,1195,0
hillingdon,south ruislip,E09000017,E05000338,Labour Party,Lab,X,X_Terence,X_Duval,1077,0
hillingdon,uxbridge,E09000017,todo,Conservative and Unionist Party,Con,X,X_Cyril,X_Twomey,1740,1
hillingdon,uxbridge,E09000017,todo,Conservative and Unionist Party,Con,X,X_Sue,X_Kearney,1971,1
hillingdon,uxbridge,E09000017,todo,Conservative and Unionist Party,Con,X,X_Justin,X_Tomlin,1719,0
hillingdon,uxbridge,E09000017,todo,Green Party,Grn,X,X_Sudarshan,X_Latif,342,0
hillingdon,uxbridge,E09000017,todo,Green Party,Grn,X,X_Stephen,X_Beck,452,0
hillingdon,uxbridge,E09000017,todo,Green Party,Grn,X,X_George,X_Ferguson,306,0
hillingdon,uxbridge,E09000017,todo,Labour Party,Lab,X,X_Alice,X_Lyons,1575,0
hillingdon,uxbridge,E09000017,todo,Labour Party,Lab,X,X_Hari,X_Anifowose,1572,0
hillingdon,uxbridge,E09000017,todo,Labour Party,Lab,X,X_Shirley,X_Atolagbe,1764,1
hillingdon,uxbridge,E09000017,todo,Trade Unionist and Socialist Coalition,Other,X,X_Peter,X_Janes,129,0
hillingdon,west drayton,E09000017,E05000342,Conservative and Unionist Party,Con,X,X_Denise,X_Stamirowski,1296,0
hillingdon,west drayton,E09000017,E05000342,Conservative and Unionist Party,Con,X,X_Thrusie,X_Barznji,1428,0
hillingdon,west drayton,E09000017,E05000342,Conservative and Unionist Party,Con,X,X_Harvey,X_Mulhern,1312,0
hillingdon,west drayton,E09000017,E05000342,Green Party,Grn,X,X_William,X_Ben-Maimon,272,0
hillingdon,west drayton,E09000017,E05000342,Green Party,Grn,X,X_Kevin,X_Stammers,209,0
hillingdon,west drayton,E09000017,E05000342,Green Party,Grn,X,X_Kamrul,X_Clifton,315,0
hillingdon,west drayton,E09000017,E05000342,Labour Party,Lab,X,X_Sam,X_Dixey,2111,1
hillingdon,west drayton,E09000017,E05000342,Labour Party,Lab,X,X_Kerry,X_McCausland,1911,1
hillingdon,west drayton,E09000017,E05000342,Labour Party,Lab,X,X_Kit,X_Thompson,1968,1
hillingdon,west drayton,E09000017,E05000342,Trade Unionist and Socialist Coalition,Other,X,X_Niki,X_Marder,154,0
hillingdon,wood end,E09000017,todo,Conservative and Unionist Party,Con,X,X_Sheila,X_Ellis,823,0
hillingdon,wood end,E09000017,todo,Conservative and Unionist Party,Con,X,X_Paul,X_Barnes,969,0
hillingdon,wood end,E09000017,todo,Conservative and Unionist Party,Con,X,X_Ekansh,X_Hill,886,0
hillingdon,wood end,E09000017,todo,Labour Party,Lab,X,X_Peter,X_McWatt,2133,1
hillingdon,wood end,E09000017,todo,Labour Party,Lab,X,X_Paul,X_Zerdin,2073,1
hillingdon,wood end,E09000017,todo,Labour Party,Lab,X,X_Ian,X_Sangani,1978,1
hillingdon,wood end,E09000017,todo,Liberal Democrats,LD,X,X_Nicholas,X_Okrekson,236,0
hillingdon,wood end,E09000017,todo,Trade Unionist and Socialist Coalition,Other,X,X_Penelope,X_Lee,137,0
hillingdon,yeading,E09000017,E05000344,Conservative and Unionist Party,Con,X,X_Sam,X_Baptiste,633,0
hillingdon,yeading,E09000017,E05000344,Conservative and Unionist Party,Con,X,X_Chris,X_Chowdhury,711,0
hillingdon,yeading,E09000017,E05000344,Labour Party,Lab,X,X_Colin,X_Sultana,1553,1
hillingdon,yeading,E09000017,E05000344,Labour Party,Lab,X,X_Barbara,X_Burns,1511,1
hillingdon,yiewsley,E09000017,E05000345,Conservative and Unionist Party,Con,X,X_Pablo,X_Lammin,842,0
hillingdon,yiewsley,E09000017,E05000345,Conservative and Unionist Party,Con,X,X_Anna,X_Cornell,861,0
hillingdon,yiewsley,E09000017,E05000345,Green Party,Grn,X,X_Monica,X_Everett,205,0
hillingdon,yiewsley,E09000017,E05000345,Green Party,Grn,X,X_Rosemary,X_Tennakoon,170,0
hillingdon,yiewsley,E09000017,E05000345,Labour Party,Lab,X,X_Niveda,X_Ali,1361,1
hillingdon,yiewsley,E09000017,E05000345,Labour Party,Lab,X,X_Lawrencia,X_Sale,1120,1
hounslow,bedfont,E09000018,E05000346,Conservative and Unionist Party,Con,X,X_Ayesha,X_Agarwal,999,0
hounslow,bedfont,E09000018,E05000346,Conservative and Unionist Party,Con,X,X_Andrew,X_Hussain,1162,0
hounslow,bedfont,E09000018,E05000346,Conservative and Unionist Party,Con,X,X_Arunasalam,X_Garratt,1245,0
hounslow,bedfont,E09000018,E05000346,Green Party,Grn,X,X_Nurullah,X_Webb,429,0
hounslow,bedfont,E09000018,E05000346,Labour Party,Lab,X,X_Ingrid,X_Kenny,1663,1
hounslow,bedfont,E09000018,E05000346,Labour Party,Lab,X,X_Patricia,X_Donnelly,1768,1
hounslow,bedfont,E09000018,E05000346,Labour Party,Lab,X,X_Alyssa,X_Mehmood,1627,1
hounslow,brentford east,E09000018,todo,Conservative and Unionist Party,Con,X,X_Hilary,X_Alam,271,0
hounslow,brentford east,E09000018,todo,Conservative and Unionist Party,Con,X,X_Andrew,X_Furst,314,0
hounslow,brentford east,E09000018,todo,Green Party,Grn,X,X_Md,X_Townsend,312,0
hounslow,brentford east,E09000018,todo,Labour Party,Lab,X,X_Lauren,X_Wade,994,1
hounslow,brentford east,E09000018,todo,Labour Party,Lab,X,X_John,X_Bott,1058,1
hounslow,brentford west,E09000018,todo,Conservative and Unionist Party,Con,X,X_John,X_Burlingsby,410,0
hounslow,brentford west,E09000018,todo,Conservative and Unionist Party,Con,X,X_Syed,X_Sumun,392,0
hounslow,brentford west,E09000018,todo,Green Party,Grn,X,X_Lu,X_Sindhar,669,0
hounslow,brentford west,E09000018,todo,Green Party,Grn,X,X_Ben,X_McGeary,367,0
hounslow,brentford west,E09000018,todo,Independent,Ind,X,X_Ian,X_Sood,226,0
hounslow,brentford west,E09000018,todo,Labour Party,Lab,X,X_John,X_Ahearne,1183,1
hounslow,brentford west,E09000018,todo,Labour Party,Lab,X,X_Richard,X_Raymond,1119,1
hounslow,chiswick gunnersbury,E09000018,todo,Conservative and Unionist Party,Con,X,X_Shipra,X_Olech,1552,1
hounslow,chiswick gunnersbury,E09000018,todo,Conservative and Unionist Party,Con,X,X_Paul,X_Davis,1382,1
hounslow,chiswick gunnersbury,E09000018,todo,Conservative and Unionist Party,Con,X,X_Gloria,X_Toeman,1402,1
hounslow,chiswick gunnersbury,E09000018,todo,Labour Party,Lab,X,X_Lakhbir,X_Somers,1359,0
hounslow,chiswick gunnersbury,E09000018,todo,Labour Party,Lab,X,X_Robert,X_Crawford,1210,0
hounslow,chiswick gunnersbury,E09000018,todo,Labour Party,Lab,X,X_Paul,X_Eaves,1215,0
hounslow,chiswick gunnersbury,E09000018,todo,Liberal Democrats,LD,X,X_Edoardo,X_Sullivan,803,0
hounslow,chiswick gunnersbury,E09000018,todo,Liberal Democrats,LD,X,X_Kate,X_Daniel,657,0
hounslow,chiswick gunnersbury,E09000018,todo,Liberal Democrats,LD,X,X_Wesley,X_Johnson,840,0
hounslow,chiswick homefields,E09000018,E05000348,Conservative and Unionist Party,Con,X,X_Erwin,X_Hariharan,1849,1
hounslow,chiswick homefields,E09000018,E05000348,Conservative and Unionist Party,Con,X,X_Eve,X_Ghateh,1746,1
hounslow,chiswick homefields,E09000018,E05000348,Conservative and Unionist Party,Con,X,X_Alastair,X_Leaver,1884,1
hounslow,chiswick homefields,E09000018,E05000348,Green Party,Grn,X,X_Peter,X_Barrow,488,0
hounslow,chiswick homefields,E09000018,E05000348,Green Party,Grn,X,X_Yasantha,X_Lang,455,0
hounslow,chiswick homefields,E09000018,E05000348,Green Party,Grn,X,X_Roisin,X_Kennedy,600,0
hounslow,chiswick homefields,E09000018,E05000348,Labour Party,Lab,X,X_Michael,X_Spalding,1213,0
hounslow,chiswick homefields,E09000018,E05000348,Labour Party,Lab,X,X_Luke,X_Pollock,1277,0
hounslow,chiswick homefields,E09000018,E05000348,Labour Party,Lab,X,X_Andrew,X_Cahalane,1251,0
hounslow,chiswick homefields,E09000018,E05000348,Liberal Democrats,LD,X,X_Catherine,X_Lewis,646,0
hounslow,chiswick homefields,E09000018,E05000348,Liberal Democrats,LD,X,X_Femi,X_Onikosi,585,0
hounslow,chiswick homefields,E09000018,E05000348,Liberal Democrats,LD,X,X_Victoria,X_Dean,627,0
hounslow,chiswick riverside,E09000018,E05000349,Conservative and Unionist Party,Con,X,X_Kim,X_Ahmed,1105,1
hounslow,chiswick riverside,E09000018,E05000349,Conservative and Unionist Party,Con,X,X_Tracey,X_Kingston,1087,1
hounslow,chiswick riverside,E09000018,E05000349,Conservative and Unionist Party,Con,X,X_Louise,X_Royde,1055,0
hounslow,chiswick riverside,E09000018,E05000349,Green Party,Grn,X,X_Caroline,X_Bennett,513,0
hounslow,chiswick riverside,E09000018,E05000349,Green Party,Grn,X,X_Pauline,X_Webb,362,0
hounslow,chiswick riverside,E09000018,E05000349,Green Party,Grn,X,X_Alan,X_Ajmal,455,0
hounslow,chiswick riverside,E09000018,E05000349,Labour Party,Lab,X,X_Pierre,X_Baum,1064,1
hounslow,chiswick riverside,E09000018,E05000349,Labour Party,Lab,X,X_Anjulika,X_Hearn,948,0
hounslow,chiswick riverside,E09000018,E05000349,Labour Party,Lab,X,X_Richard,X_Bauer,926,0
hounslow,chiswick riverside,E09000018,E05000349,Liberal Democrats,LD,X,X_James,X_Poser,485,0
hounslow,chiswick riverside,E09000018,E05000349,Liberal Democrats,LD,X,X_Mark,X_Lee-Phakoe,458,0
hounslow,cranford,E09000018,E05000350,Conservative and Unionist Party,Con,X,X_Jade,X_Cupit,608,0
hounslow,cranford,E09000018,E05000350,Conservative and Unionist Party,Con,X,X_Richard,X_Jeal,690,0
hounslow,cranford,E09000018,E05000350,Conservative and Unionist Party,Con,X,X_Julian,X_Meen,698,0
hounslow,cranford,E09000018,E05000350,Green Party,Grn,X,X_Charlotte,X_Laing,519,0
hounslow,cranford,E09000018,E05000350,Independent,Ind,X,X_Marion,X_King,489,0
hounslow,cranford,E09000018,E05000350,Labour Party,Lab,X,X_Geoffrey,X_Coomb,1843,1
hounslow,cranford,E09000018,E05000350,Labour Party,Lab,X,X_Matthew,X_Dharampal-Hornby,1949,1
hounslow,cranford,E09000018,E05000350,Labour Party,Lab,X,X_Roderick,X_Ennis,1942,1
hounslow,feltham north,E09000018,E05000351,Conservative and Unionist Party,Con,X,X_Gary,X_Ragnuth,1276,1
hounslow,feltham north,E09000018,E05000351,Conservative and Unionist Party,Con,X,X_Alison,X_Khan,1225,0
hounslow,feltham north,E09000018,E05000351,Conservative and Unionist Party,Con,X,X_Mark,X_Honeyborne,1172,0
hounslow,feltham north,E09000018,E05000351,Green Party,Grn,X,X_Vijay,X_Patel,431,0
hounslow,feltham north,E09000018,E05000351,Labour Party,Lab,X,X_Veronica,X_Yasin,1244,1
hounslow,feltham north,E09000018,E05000351,Labour Party,Lab,X,X_Kim,X_Flowers,1288,1
hounslow,feltham north,E09000018,E05000351,Labour Party,Lab,X,X_Kieron,X_Gayford,1186,0
hounslow,feltham west,E09000018,E05000352,Conservative and Unionist Party,Con,X,X_Jahan,X_Assad,1000,0
hounslow,feltham west,E09000018,E05000352,Conservative and Unionist Party,Con,X,X_Louis,X_Fisher,997,0
hounslow,feltham west,E09000018,E05000352,Conservative and Unionist Party,Con,X,X_Simon,X_Jeapes,970,0
hounslow,feltham west,E09000018,E05000352,Green Party,Grn,X,X_Edward,X_Bridge,501,0
hounslow,feltham west,E09000018,E05000352,Labour Party,Lab,X,X_Thomas,X_Say,1752,1
hounslow,feltham west,E09000018,E05000352,Labour Party,Lab,X,X_Sadia,X_Davis,1557,1
hounslow,feltham west,E09000018,E05000352,Labour Party,Lab,X,X_Devon,X_Hassan,1567,1
hounslow,hanworth park,E09000018,E05000354,Conservative and Unionist Party,Con,X,X_Humaira,X_Remy,649,0
hounslow,hanworth park,E09000018,E05000354,Conservative and Unionist Party,Con,X,X_Julia,X_Ali,769,0
hounslow,hanworth park,E09000018,E05000354,Green Party,Grn,X,X_Paul,X_Bajwa,318,0
hounslow,hanworth park,E09000018,E05000354,Labour Party,Lab,X,X_Carmel,X_Bhinder,1037,1
hounslow,hanworth park,E09000018,E05000354,Labour Party,Lab,X,X_Danny,X_Drake,983,1
hounslow,hanworth park,E09000018,E05000354,Liberal Democrats,LD,X,X_Freddie,X_Rehman,282,0
hounslow,hanworth village,E09000018,todo,Conservative and Unionist Party,Con,X,X_Sarah,X_Spring,1434,1
hounslow,hanworth village,E09000018,todo,Conservative and Unionist Party,Con,X,X_Matthew,X_Freedman,1373,0
hounslow,hanworth village,E09000018,todo,Conservative and Unionist Party,Con,X,X_Alexander,X_Francisco,1306,0
hounslow,hanworth village,E09000018,todo,Green Party,Grn,X,X_Phil,X_Stephens,595,0
hounslow,hanworth village,E09000018,todo,Labour Party,Lab,X,X_Anna,X_Akyigyina,1419,0
hounslow,hanworth village,E09000018,todo,Labour Party,Lab,X,X_Tom,X_Kowalczyk,1475,1
hounslow,hanworth village,E09000018,todo,Labour Party,Lab,X,X_Christopher,X_Mitchell,1675,1
hounslow,heston central,E09000018,E05000355,Conservative and Unionist Party,Con,X,X_Beverly,X_Williams,403,0
hounslow,heston central,E09000018,E05000355,Conservative and Unionist Party,Con,X,X_Charles,X_Keazor,489,0
hounslow,heston central,E09000018,E05000355,Conservative and Unionist Party,Con,X,X_Felix,X_Brown,724,0
hounslow,heston central,E09000018,E05000355,Green Party,Grn,X,X_Sam,X_Holding,471,0
hounslow,heston central,E09000018,E05000355,Labour Party,Lab,X,X_Kabir,X_Lipinski,1775,1
hounslow,heston central,E09000018,E05000355,Labour Party,Lab,X,X_Kathleen,X_Oteh,1648,1
hounslow,heston central,E09000018,E05000355,Labour Party,Lab,X,X_Gemma,X_Dacres,1957,1
hounslow,heston central,E09000018,E05000355,Liberal Democrats,LD,X,X_Jonathan,X_Appleton,450,0
hounslow,heston east,E09000018,E05000356,Conservative and Unionist Party,Con,X,X_Tricia,X_Hafeez,666,0
hounslow,heston east,E09000018,E05000356,Conservative and Unionist Party,Con,X,X_Mukesh,X_Rocks,648,0
hounslow,heston east,E09000018,E05000356,Conservative and Unionist Party,Con,X,X_Azhar,X_Persad,721,0
hounslow,heston east,E09000018,E05000356,Green Party,Grn,X,X_John,X_Jones,340,0
hounslow,heston east,E09000018,E05000356,Labour Party,Lab,X,X_Iram,X_Boztas,1415,1
hounslow,heston east,E09000018,E05000356,Labour Party,Lab,X,X_Krish,X_Jackson,1288,1
hounslow,heston east,E09000018,E05000356,Labour Party,Lab,X,X_Kamala,X_O'Donnell,1491,1
hounslow,heston west,E09000018,E05000357,Conservative and Unionist Party,Con,X,X_Heidi,X_Mithani,553,0
hounslow,heston west,E09000018,E05000357,Conservative and Unionist Party,Con,X,X_Jonathan,X_Fenton,550,0
hounslow,heston west,E09000018,E05000357,Conservative and Unionist Party,Con,X,X_Alice,X_Bennett,637,0
hounslow,heston west,E09000018,E05000357,Green Party,Grn,X,X_Arshad,X_Taylor,475,0
hounslow,heston west,E09000018,E05000357,Labour Party,Lab,X,X_Roberto,X_Stoneman,1998,1
hounslow,heston west,E09000018,E05000357,Labour Party,Lab,X,X_Syed,X_Sedgwick,1768,1
hounslow,heston west,E09000018,E05000357,Labour Party,Lab,X,X_Andrew,X_Skipwith,1906,1
hounslow,hounslow central,E09000018,E05000358,Conservative and Unionist Party,Con,X,X_Richard,X_Lynch,618,0
hounslow,hounslow central,E09000018,E05000358,Conservative and Unionist Party,Con,X,X_Richard,X_Wheeler,573,0
hounslow,hounslow central,E09000018,E05000358,Conservative and Unionist Party,Con,X,X_Peter,X_Warraich,542,0
hounslow,hounslow central,E09000018,E05000358,Green Party,Grn,X,X_Marijn,X_Dickson,384,0
hounslow,hounslow central,E09000018,E05000358,Labour Party,Lab,X,X_Laura,X_Hughes,1217,1
hounslow,hounslow central,E09000018,E05000358,Labour Party,Lab,X,X_Simon,X_Aden,1166,1
hounslow,hounslow central,E09000018,E05000358,Labour Party,Lab,X,X_Eileen,X_Cottis,1144,1
hounslow,hounslow east,E09000018,todo,Conservative and Unionist Party,Con,X,X_Andrew,X_Davenport,642,0
hounslow,hounslow east,E09000018,todo,Conservative and Unionist Party,Con,X,X_Sophie,X_Ollendorff,632,0
hounslow,hounslow east,E09000018,todo,Green Party,Grn,X,X_Swarup,X_Kauffman,373,0
hounslow,hounslow east,E09000018,todo,Labour Party,Lab,X,X_Peter,X_Moss,1035,1
hounslow,hounslow east,E09000018,todo,Labour Party,Lab,X,X_Suzie,X_Gunness,1065,1
hounslow,hounslow heath,E09000018,E05000359,Conservative and Unionist Party,Con,X,X_David,X_Dougall,742,0
hounslow,hounslow heath,E09000018,E05000359,Conservative and Unionist Party,Con,X,X_Nanouche,X_Bismillah,740,0
hounslow,hounslow heath,E09000018,E05000359,Conservative and Unionist Party,Con,X,X_Geoffrey,X_Pattison,1028,0
hounslow,hounslow heath,E09000018,E05000359,Green Party,Grn,X,X_Lydia,X_Bell,576,0
hounslow,hounslow heath,E09000018,E05000359,Labour Party,Lab,X,X_Issa,X_Pascal,1934,1
hounslow,hounslow heath,E09000018,E05000359,Labour Party,Lab,X,X_Robert,X_Hirst,1841,1
hounslow,hounslow heath,E09000018,E05000359,Labour Party,Lab,X,X_Freddie,X_Morant,2175,1
hounslow,hounslow heath,E09000018,E05000359,Liberal Democrats,LD,X,X_Rosa,X_Read,708,0
hounslow,hounslow heath,E09000018,E05000359,Liberal Democrats,LD,X,X_Marsie,X_Callaghan,540,0
hounslow,hounslow south,E09000018,E05000360,Conservative and Unionist Party,Con,X,X_Eleanor,X_Taylor,930,0
hounslow,hounslow south,E09000018,E05000360,Conservative and Unionist Party,Con,X,X_Maria,X_Hull,1122,0
hounslow,hounslow south,E09000018,E05000360,Conservative and Unionist Party,Con,X,X_Kevin,X_Cetinkaya,866,0
hounslow,hounslow south,E09000018,E05000360,Green Party,Grn,X,X_Rosaline,X_Cambridge,674,0
hounslow,hounslow south,E09000018,E05000360,Labour Party,Lab,X,X_Roisin,X_Graham,2024,1
hounslow,hounslow south,E09000018,E05000360,Labour Party,Lab,X,X_Joseph,X_Doody,1770,1
hounslow,hounslow south,E09000018,E05000360,Labour Party,Lab,X,X_Barbara,X_Sachs-Eldridge,2279,1
hounslow,hounslow south,E09000018,E05000360,Liberal Democrats,LD,X,X_Mark,X_Brooks,520,0
hounslow,hounslow west,E09000018,E05000361,Conservative and Unionist Party,Con,X,X_Emily,X_Todd,837,0
hounslow,hounslow west,E09000018,E05000361,Conservative and Unionist Party,Con,X,X_Ibrahim,X_Sanghera,765,0
hounslow,hounslow west,E09000018,E05000361,Conservative and Unionist Party,Con,X,X_Leslie,X_Chodha,618,0
hounslow,hounslow west,E09000018,E05000361,Green Party,Grn,X,X_Luke,X_Manley-Browne,490,0
hounslow,hounslow west,E09000018,E05000361,Labour Party,Lab,X,X_John,X_Southern,2112,1
hounslow,hounslow west,E09000018,E05000361,Labour Party,Lab,X,X_Maurice,X_McGinty,2002,1
hounslow,hounslow west,E09000018,E05000361,Labour Party,Lab,X,X_Kumud,X_Wilson,1819,1
hounslow,hounslow west,E09000018,E05000361,Liberal Democrats,LD,X,X_Renata,X_Bielecka,494,0
hounslow,isleworth,E09000018,E05000362,Conservative and Unionist Party,Con,X,X_Stuart,X_Brooks,622,0
hounslow,isleworth,E09000018,E05000362,Conservative and Unionist Party,Con,X,X_Rachael,X_Jefkins,593,0
hounslow,isleworth,E09000018,E05000362,Conservative and Unionist Party,Con,X,X_Nabi,X_Amoako-Atta,606,0
hounslow,isleworth,E09000018,E05000362,Green Party,Grn,X,X_Zak,X_Stern,697,0
hounslow,isleworth,E09000018,E05000362,Labour Party,Lab,X,X_Shad,X_Foord,1672,1
hounslow,isleworth,E09000018,E05000362,Labour Party,Lab,X,X_Daniel,X_Raval,1832,1
hounslow,isleworth,E09000018,E05000362,Labour Party,Lab,X,X_Prabjit,X_Mylod,2124,1
hounslow,isleworth,E09000018,E05000362,Liberal Democrats,LD,X,X_Noah,X_Fletcher,669,0
hounslow,isleworth,E09000018,E05000362,Liberal Democrats,LD,X,X_Ahmet,X_Nasimi,855,0
hounslow,osterley spring grove,E09000018,todo,Conservative and Unionist Party,Con,X,X_Sunil,X_Meehan,1105,0
hounslow,osterley spring grove,E09000018,todo,Conservative and Unionist Party,Con,X,X_Kieran,X_Randle,982,0
hounslow,osterley spring grove,E09000018,todo,Conservative and Unionist Party,Con,X,X_Mohammed,X_Weedon,1048,0
hounslow,osterley spring grove,E09000018,todo,Green Party,Grn,X,X_Hannah,X_Glover,566,0
hounslow,osterley spring grove,E09000018,todo,Labour Party,Lab,X,X_Swarnjit,X_Etti,1640,1
hounslow,osterley spring grove,E09000018,todo,Labour Party,Lab,X,X_Joanna,X_Downie,2116,1
hounslow,osterley spring grove,E09000018,todo,Labour Party,Lab,X,X_Kaushik,X_Baker,1751,1
hounslow,osterley spring grove,E09000018,todo,Liberal Democrats,LD,X,X_Raghav,X_Velleman,565,0
hounslow,syon brentford lock,E09000018,todo,Conservative and Unionist Party,Con,X,X_Robert,X_Salaun,573,0
hounslow,syon brentford lock,E09000018,todo,Conservative and Unionist Party,Con,X,X_Guy,X_Mitchell-Mahmud,542,0
hounslow,syon brentford lock,E09000018,todo,Green Party,Grn,X,X_Shah,X_Khaton,625,0
hounslow,syon brentford lock,E09000018,todo,Independent,Ind,X,X_Lenuta,X_Manser,822,0
hounslow,syon brentford lock,E09000018,todo,Labour Party,Lab,X,X_Thomas,X_Benson,1080,1
hounslow,syon brentford lock,E09000018,todo,Labour Party,Lab,X,X_Md,X_Clarke,1368,1
hounslow,syon brentford lock,E09000018,todo,Labour Party,Lab,X,X_Lorraine,X_Mollyneaux,1463,1
hounslow,syon brentford lock,E09000018,todo,Liberal Democrats,LD,X,X_Peter,X_Vickery,363,0
hounslow,syon brentford lock,E09000018,todo,Liberal Democrats,LD,X,X_Alex,X_Sheikh,314,0
hounslow,syon brentford lock,E09000018,todo,Liberal Democrats,LD,X,X_Lina,X_Gully,391,0
islington,arsenal,E09000019,todo,Communist Party of Britain,Other,X,X_Urmil,X_Grant,97,0
islington,arsenal,E09000019,todo,Conservative and Unionist Party,Con,X,X_Roger,X_Ward,293,0
islington,arsenal,E09000019,todo,Conservative and Unionist Party,Con,X,X_Esin,X_Nisbet,324,0
islington,arsenal,E09000019,todo,Conservative and Unionist Party,Con,X,X_Martin,X_Broadhurst,319,0
islington,arsenal,E09000019,todo,Green Party,Grn,X,X_John,X_Madabhushi,618,0
islington,arsenal,E09000019,todo,Green Party,Grn,X,X_Dora,X_Nerva,710,0
islington,arsenal,E09000019,todo,Green Party,Grn,X,X_Martina,X_Benjamin,910,0
islington,arsenal,E09000019,todo,Labour Party,Lab,X,X_Matthew,X_Rodwell,1801,1
islington,arsenal,E09000019,todo,Labour Party,Lab,X,X_Moin,X_Obanya,1808,1
islington,arsenal,E09000019,todo,Labour Party,Lab,X,X_Linda,X_Travnicek,1710,1
islington,arsenal,E09000019,todo,Liberal Democrats,LD,X,X_Hugo,X_Gibbon,393,0
islington,arsenal,E09000019,todo,Liberal Democrats,LD,X,X_William,X_Hyams,468,0
islington,arsenal,E09000019,todo,Liberal Democrats,LD,X,X_Sahar,X_Burchett,368,0
islington,barnsbury,E09000019,E05000366,Conservative and Unionist Party,Con,X,X_Helen,X_Davies,505,0
islington,barnsbury,E09000019,E05000366,Conservative and Unionist Party,Con,X,X_Roy,X_Obese-Jecty,498,0
islington,barnsbury,E09000019,E05000366,Conservative and Unionist Party,Con,X,X_Aphra,X_Higgins,560,0
